GeneSymbol	ensembl_id	pval	adj_pval	logFC	direction
SMARCD2		0.000296946804656979	0.0325446455299057	0.100305853579421	UP
ATXN2		0.000214672817193565	0.0287949941510234	0.0990405972635813	UP
GUSB		0.000800118118005975	0.0465074740324106	0.0979400241903097	UP
SDF4		3.33401515829708e-06	0.00961837453217584	0.0973209278414018	UP
NUDCD3		0.000116826274971132	0.0240922561331604	0.0968260592300823	UP
SMARCC2		0.000888891913337285	0.0488898726873397	0.0965371204356931	UP
SLC25A42		0.000527715712759024	0.0390872069552089	0.0965171824397704	UP
SETD1A		0.000465110473140743	0.0368818925480811	0.0956209997268864	UP
UBQLN4		0.000817253378927269	0.0471475055639972	0.0955192124347182	UP
ADAT1		0.000235342708309588	0.0300191777784929	0.0950099431347375	UP
BCAT2		0.00060065980335351	0.0414178745734373	0.0947348050021617	UP
DGCR8		0.000846534305458867	0.0475707720726388	0.0945315168463114	UP
SPECC1L		0.000467335885935733	0.0369496856912414	0.0937671012260672	UP
POLG		0.000328205991219145	0.0329935242062998	0.0927195009078154	UP
HDAC6		0.000361791946866675	0.034467394627111	0.0924731898727114	UP
ASMTL		2.95932023607605e-05	0.0137968695829907	0.0922977477545643	UP
GPS1		1.83852136804686e-05	0.0118019939533122	0.0919715490082371	UP
SDHA		0.000144821916591136	0.0267289287280999	0.0918822523599587	UP
ACTR1A		0.000890938983708171	0.0488898726873397	0.0918074804908606	UP
RBM10		0.000259828292005926	0.0313758769508656	0.0914563448005818	UP
ALDH16A1		0.000404819142170237	0.0352442026427236	0.0914106224125071	UP
BMS1		0.000695248908625925	0.0449510931066272	0.0912038245872591	UP
DHPS		0.000112872725776007	0.0237746996847417	0.0906364631682237	UP
MRPS9		0.00059631935112745	0.0412251987549184	0.0905044999835862	UP
TMUB1		0.000538087372749815	0.0392491078038165	0.0904381799090253	UP
PFKL		0.000715481209933277	0.0456030470473075	0.0900768517293393	UP
TNPO2		0.000232313525366743	0.0298257378924417	0.0899167381723487	UP
CTCF		0.000819799635021474	0.0471475055639972	0.0894379735678008	UP
DDX23		0.000640274629697208	0.0425183356927744	0.0889695927963086	UP
IK		5.89974126999167e-05	0.0184956888814239	0.08877812124474	UP
B3GAT3		0.000198023662370366	0.028398489155146	0.0876376625198922	UP
PRKCSH		0.00063514445092772	0.0424710568494445	0.0858158343179785	UP
COBRA1		8.38131666629329e-05	0.0205426071490849	0.0850715723073954	UP
NCOA5		0.000685398710054118	0.0444207563023295	0.0847752894247371	UP
TMEM55B		0.000440292955558282	0.0363837332813215	0.0844708149123043	UP
C1ORF164		0.000266287701414721	0.0314885206922907	0.0829598641833904	UP
EIF4G1		0.000217039106235525	0.0289682739763167	0.0819872817355378	UP
LUZP1		0.000294228098195707	0.0325359204695187	0.0812849097976382	UP
CCDC120		7.49177942864481e-06	0.00961837453217584	0.0812249401719631	UP
ZNF444		0.000288877245055229	0.0323170929623819	0.0801699806644578	UP
MTA2		0.000920564334049145	0.0495395908389202	0.0800126904788083	UP
ZC3H5		0.000435975015878248	0.0363755326160135	0.0796523604390789	UP
ZGPAT		5.52395693966187e-06	0.00961837453217584	0.07709531179359	UP
RBM4B		0.000110786448461835	0.0235190034407838	0.0770672262093992	UP
DUS1L		0.000523283610661197	0.0389065859819471	0.0759925403010193	UP
SIGIRR		0.000613052279932981	0.0416024955229512	0.0756647542468851	UP
ARHGEF1		0.000760766372133466	0.0457835316051124	0.0751405117229353	UP
HS.430851		0.000252071698446995	0.0313184565061264	0.0750407003130942	UP
CCT3		0.000521622056469187	0.0389065859819471	0.0739673655544522	UP
BRE		0.000459140547729725	0.0367326062532377	0.0739651042829088	UP
NOMO1		0.000750524416441915	0.0456556388649512	0.0722897577505961	UP
CEP164		0.000139746686614745	0.0265331719564799	0.0717706740422397	UP
MIB2		0.000206647196304572	0.0287186343276679	0.0710030688527361	UP
CCDC95		0.000370925048398928	0.0347239938537622	0.0703237639987044	UP
OR52N2		0.000918716232980483	0.0495390167147736	0.0697470287968498	UP
UCHL5IP		0.000411695798012631	0.0354623974767366	0.0696346170755753	UP
NFE2L1		0.000236047093544027	0.0300191777784929	0.0694483849311602	UP
ACY1		0.000317584704214332	0.0329323123473946	0.0691221491093224	UP
LOC220686		0.000744921316379975	0.0456424029521523	0.0690471811541258	UP
TBC1D20		0.000260232306191202	0.0313758769508656	0.0668744744501097	UP
LOC728037		0.000407855466211556	0.0352442026427236	0.0656632823866401	UP
NFATC3		1.28458281545982e-05	0.0104950416023067	0.0644302790243021	UP
PHC1		0.000315034931540349	0.0328295020878168	0.0631198903745664	UP
CLDN15		0.000483501664489809	0.0375668252919589	0.0622042465191566	UP
LTBP3		0.000830264409189119	0.0472252294011558	0.0606812025542967	UP
DDX19A		7.64096257836786e-05	0.0199129967185198	0.0553325811725731	UP
MGC4172		0.000441466437940675	0.0363837332813215	0.0552467083130761	UP
HIC2		0.000258173920349323	0.0313758769508656	0.0548182408837388	UP
SORBS3		0.000800395680836709	0.0465074740324106	0.0538787114579558	UP
TCEA2		3.77923428526637e-05	0.0157372873869928	0.0517178826568703	UP
USP21		4.86675225433212e-05	0.0167053317547749	0.0488997657574188	UP
RUVBL1		0.000489466906387417	0.0378077966316316	0.048332403678466	UP
DHDDS		0.000624283875914536	0.0420238782635173	0.0471506969265914	UP
HS.199657		0.00028200056515521	0.0323170929623819	0.0452007002777561	UP
RUNX1		0.000264110366391289	0.0313758769508656	0.044348750025315	UP
KRI1		0.000861037910296703	0.0478648311330091	0.042187034388979	UP
C6ORF106		0.000301356811797978	0.0327616169471181	0.0418795668822955	UP
LOC650188		0.000625035242894197	0.0420238782635173	0.0414763870520529	UP
HS.541225		4.61265455920993e-05	0.0165889996139343	0.0368026517021631	UP
ABL1		0.000256770546346978	0.0313758769508656	0.0359873269769846	UP
HS.562367		0.000900289412351689	0.048936900900028	0.0358242197442387	UP
CYORF14		0.000263272421380198	0.0313758769508656	0.0352517736179356	UP
HS.538581		0.00013584197759329	0.0260065888457548	0.0333122356101629	UP
ATXN2L		8.29019461195035e-05	0.0205426071490849	0.0327214191205112	UP
LOC728944		0.000856845382510794	0.0477340616746153	0.0321765462906667	UP
HS.570775		0.000490810015246878	0.0378077966316316	0.0317857108497721	UP
FLJ46363		0.000646183489998427	0.042700375180999	0.0316742001123282	UP
WDR5		0.000472668320792203	0.0372620192891187	0.0314495827322876	UP
LOC646862		0.000432771851381274	0.0363743705434987	0.0309329457991927	UP
LOC653855		0.000285677417070537	0.0323170929623819	0.0302133603731809	UP
LOC648801		0.000897648016440045	0.0488918952954344	0.0281072619266336	UP
HS.562922		0.00079853512172742	0.0465074740324106	0.0279059435418345	UP
LOC729715		0.000676404989852033	0.0441563073399532	0.0279036481406294	UP
LRRC31		0.000596336468024857	0.0412251987549184	0.0277084729346964	UP
ANKRD41		0.000825094172029339	0.0471475055639972	-0.0231442211522488	DOWN
GOLM1		0.000521140636596961	0.0389065859819471	-0.0266927812714597	DOWN
LOC552891		0.000302967444015062	0.0328009451464394	-0.0271642702389734	DOWN
AGL		0.000514054807769685	0.0388219374573627	-0.0292787981634195	DOWN
YIPF5		4.61472115665247e-05	0.0165889996139343	-0.0309482882920831	DOWN
PLK4		0.000503019491747255	0.0385281491960163	-0.0315177394690362	DOWN
KIAA1107		0.000116222328649509	0.0240922561331604	-0.0320271685544062	DOWN
TMOD3		0.000393660380286829	0.0351209684015692	-0.0327099166054365	DOWN
HS.551074		0.000328510037230455	0.0329935242062998	-0.0335091213449319	DOWN
C4ORF32		0.000101831687119936	0.0228013637718687	-0.033780705347743	DOWN
ECHDC1		0.000285298071810265	0.0323170929623819	-0.0343941197927471	DOWN
TRAPPC6B		0.000637987390082899	0.0424710568494445	-0.0349743613709261	DOWN
HS.460758		7.22494286698672e-06	0.00961837453217584	-0.0371540850686758	DOWN
C14ORF143		4.9247866914829e-05	0.0167053317547749	-0.0378757221869659	DOWN
HS.573541		0.000360694668290508	0.034467394627111	-0.0380664431936975	DOWN
RNPC3		0.000754367301173501	0.0456556388649512	-0.0407125254205356	DOWN
FAM13A1		0.000339354170765572	0.0332702829018567	-0.0408819451424103	DOWN
OTUD6B		0.000735876449221426	0.0456424029521523	-0.0433295146783754	DOWN
EFHC2		0.000889087527424852	0.0488898726873397	-0.0433782740363258	DOWN
RAP1B		0.000331226624163606	0.0329935242062998	-0.0434983666425897	DOWN
FAS		0.000579807293159085	0.04094175744661	-0.0443655899351452	DOWN
PTP4A1		2.88075953785303e-06	0.00961837453217584	-0.0450264912413063	DOWN
PDSS1		0.000875425922131742	0.0484648014098437	-0.0453664925668527	DOWN
EIF1AX		0.000780000377400267	0.0462729869947543	-0.0455917184274277	DOWN
NETO2		0.00016549664085122	0.0267728030444705	-0.0457982138683306	DOWN
FBXL3		0.00084869038117797	0.0475707720726388	-0.0460902198698729	DOWN
IDE		0.000109078703308236	0.023340245395979	-0.0468116803829961	DOWN
VAMP4		0.000384140378500116	0.034988397111051	-0.0471125461264119	DOWN
APOL6		0.000543490652901513	0.0394937469113382	-0.0472281342156968	DOWN
ZNF33A		0.00020775548357786	0.0287245927832957	-0.0485946009225957	DOWN
PPP3CA		7.33782405505979e-05	0.0193955955243595	-0.0487969450649253	DOWN
OTUD1		0.000734782113425748	0.0456424029521523	-0.0509133422440584	DOWN
C5ORF24		0.000335307504637296	0.0329935242062998	-0.0515124215127098	DOWN
FNDC3A		6.47425179733062e-05	0.0189319208499659	-0.0525154109436254	DOWN
SPOPL		0.000452216273904733	0.0366822426975185	-0.0530485993001655	DOWN
PAQR3		0.000162686809324521	0.0267728030444705	-0.0531050673664559	DOWN
HS.547551		0.000802165661127366	0.0465100825583977	-0.0548670287839785	DOWN
CKS2		0.000310688283978151	0.0328295020878168	-0.0548881250685582	DOWN
FAM18B		0.00047823903119681	0.037265325202593	-0.0549739304531682	DOWN
HS.445365		4.92754930618709e-05	0.0167053317547749	-0.0551202081983497	DOWN
MARCH1		0.000780913507756136	0.0462729869947543	-0.0556812483174394	DOWN
HS.478682		0.000405322140526097	0.0352442026427236	-0.0557263570485746	DOWN
ARFIP1		0.000713634959494655	0.0455974108659052	-0.0559681521075897	DOWN
SMC4		0.000262389941498876	0.0313758769508656	-0.0560907123573395	DOWN
COP1		0.000156142278624744	0.0267728030444705	-0.056486077832667	DOWN
C10ORF118		0.000243312191725525	0.0306594170673191	-0.0569150851786411	DOWN
APPBP2		0.000435806781559926	0.0363755326160135	-0.0570348105131773	DOWN
TMEM93		0.000856620241740871	0.0477340616746153	-0.057082630207768	DOWN
WRB		0.000333906350952032	0.0329935242062998	-0.0587426091028993	DOWN
SLC39A10		0.000398655756629938	0.0351209684015692	-0.0591240864643998	DOWN
BTBD1		3.02510357412362e-05	0.0137968695829907	-0.0593583190576084	DOWN
NEDD9		0.00053558035447003	0.0392451931110801	-0.0607743299150378	DOWN
LOC646943		0.00067550971661848	0.0441563073399532	-0.0608164425735476	DOWN
RRM2B		0.000107664437331464	0.0232219271591488	-0.0608596665249115	DOWN
CLEC4D		0.000122966857913163	0.0243772754132116	-0.0615946189771837	DOWN
PDIK1L		0.000523834082988272	0.0389065859819471	-0.0618857222395661	DOWN
COPS8		0.000120635531989787	0.0240922561331604	-0.061974905622928	DOWN
MPZL2		0.000313274964626449	0.0328295020878168	-0.0620232074661464	DOWN
MKKS		0.000845297415711381	0.0475707720726388	-0.0621680194392713	DOWN
FAM14A		0.00039972890975493	0.0351209684015692	-0.0622106738346231	DOWN
RAB18		4.56141932743358e-06	0.00961837453217584	-0.0627266240166655	DOWN
