Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
nucleoside-triphosphate diphosphatase activity (GO:0047429)	1/10	0.0956381720564832	0.315861726644001	1	0.1	ASMTL
enoyl-CoA hydratase activity (GO:0004300)	1/10	0.0956381720564832	0.315861726644001	1	0.1	ECHS1
eukaryotic initiation factor 4E binding (GO:0008190)	1/10	0.0956381720564832	0.315861726644001	1	0.1	EIF4G1
transcription coregulator binding (GO:0001221)	2/53	0.0984917971521169	0.315861726644001	2	0.0377358490566038	CTCF;HDAC6
transaminase activity (GO:0008483)	1/11	0.104686299243907	0.315861726644001	1	0.0909090909090909	BCAT2
MAP-kinase scaffold activity (GO:0005078)	1/11	0.104686299243907	0.315861726644001	1	0.0909090909090909	MAP2K2
ubiquitin-dependent protein binding (GO:0140036)	1/11	0.104686299243907	0.315861726644001	1	0.0909090909090909	LAPTM5
vinculin binding (GO:0017166)	1/11	0.104686299243907	0.315861726644001	1	0.0909090909090909	SORBS3
purine ribonucleotide transmembrane transporter activity (GO:0005346)	1/11	0.104686299243907	0.315861726644001	1	0.0909090909090909	SLC25A42
flavin adenine dinucleotide binding (GO:0050660)	2/55	0.104802047550083	0.315861726644001	2	0.0363636363636364	CYB5R3;SDHA
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	2/57	0.111218880351375	0.328810982254856	2	0.0350877192982456	ACY1;HDAC6
adenine nucleotide transmembrane transporter activity (GO:0000295)	1/12	0.113644348705595	0.328810982254856	1	0.0833333333333333	SLC25A42
neurexin family protein binding (GO:0042043)	1/12	0.113644348705595	0.328810982254856	1	0.0833333333333333	SYTL1
acid-thiol ligase activity (GO:0016878)	1/13	0.122513212610766	0.332317089206704	1	0.0769230769230769	ACSS1
nucleoside-diphosphatase activity (GO:0017110)	1/13	0.122513212610766	0.332317089206704	1	0.0769230769230769	SLC25A42
protein kinase A catalytic subunit binding (GO:0034236)	1/13	0.122513212610766	0.332317089206704	1	0.0769230769230769	CSK
protein phosphatase activator activity (GO:0072542)	1/13	0.122513212610766	0.332317089206704	1	0.0769230769230769	B3GAT3
GTPase inhibitor activity (GO:0005095)	1/13	0.122513212610766	0.332317089206704	1	0.0769230769230769	GPS1
ubiquitin protein ligase binding (GO:0031625)	5/265	0.127432780192837	0.335185282826007	5	0.0188679245283019	GPI;TRIM28;LAPTM5;SCAMP3;HDAC6
methylation-dependent protein binding (GO:0140034)	2/63	0.131043101829503	0.335185282826007	2	0.0317460317460317	WDR5;CXXC1
LRR domain binding (GO:0030275)	1/14	0.131293774378851	0.335185282826007	1	0.0714285714285714	AATF
CoA-ligase activity (GO:0016405)	1/14	0.131293774378851	0.335185282826007	1	0.0714285714285714	ACSS1
phosphatase activator activity (GO:0019211)	1/14	0.131293774378851	0.335185282826007	1	0.0714285714285714	B3GAT3
MAP kinase kinase activity (GO:0004708)	1/15	0.139986908731619	0.349162749365073	1	0.0666666666666667	MAP2K2
calcium-dependent cysteine-type endopeptidase activity (GO:0004198)	1/15	0.139986908731619	0.349162749365073	1	0.0666666666666667	CAPNS1
ATP binding (GO:0005524)	5/278	0.146936533366602	0.354338302780531	5	0.0179856115107914	PFKL;ABL1;PFKP;EIF4G1;ABCF1
1-phosphatidylinositol-3-kinase regulator activity (GO:0046935)	1/16	0.14859348181119	0.354338302780531	1	0.0625	PIK3R2
organic cation transmembrane transporter activity (GO:0015101)	1/16	0.14859348181119	0.354338302780531	1	0.0625	SLC25A42
oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor (GO:0016655)	1/16	0.14859348181119	0.354338302780531	1	0.0625	NDUFS7
anion transmembrane transporter activity (GO:0008509)	1/17	0.157114351192228	0.362700151156526	1	0.0588235294117647	MFSD10
MHC class I protein binding (GO:0042288)	1/17	0.157114351192228	0.362700151156526	1	0.0588235294117647	TAPBP
four-way junction DNA binding (GO:0000400)	1/17	0.157114351192228	0.362700151156526	1	0.0588235294117647	ABL1
cadherin binding involved in cell-cell adhesion (GO:0098641)	1/18	0.165550366035805	0.378151888734419	1	0.0555555555555556	PPP1CA
histone deacetylase activity (GO:0004407)	1/19	0.173902367152705	0.38368241471017	1	0.0526315789473684	HDAC6
SUMO transferase activity (GO:0019789)	1/19	0.173902367152705	0.38368241471017	1	0.0526315789473684	TRIM28
phosphatidylinositol 3-kinase regulator activity (GO:0035014)	1/19	0.173902367152705	0.38368241471017	1	0.0526315789473684	PIK3R2
organic anion transmembrane transporter activity (GO:0008514)	3/144	0.175044050950723	0.38368241471017	3	0.0208333333333333	SLC25A1;SLC25A42;MFSD10
sequence-specific double-stranded DNA binding (GO:1990837)	10/712	0.177257255026776	0.384648243408105	10	0.0140449438202247	XRCC6;KLF13;NFATC3;ABL1;FOXJ2;CTCF;MEF2D;ZNF444;CENPB;RUNX1
ubiquitin-like protein-specific protease activity (GO:0019783)	1/20	0.182171186958547	0.387985388364206	1	0.05	USP21
lysophospholipase activity (GO:0004622)	1/21	0.190357649834759	0.387985388364206	1	0.0476190476190476	PNPLA6
ubiquitin-specific protease binding (GO:1990381)	1/21	0.190357649834759	0.387985388364206	1	0.0476190476190476	RHBDD2
DNA-directed DNA polymerase activity (GO:0003887)	1/21	0.190357649834759	0.387985388364206	1	0.0476190476190476	POLG
ephrin receptor binding (GO:0046875)	1/21	0.190357649834759	0.387985388364206	1	0.0476190476190476	ABL1
fibroblast growth factor binding (GO:0017134)	1/21	0.190357649834759	0.387985388364206	1	0.0476190476190476	GLG1
adenyl ribonucleotide binding (GO:0032559)	5/306	0.192838748993058	0.387985388364206	5	0.0163398692810458	PFKL;ABL1;PFKP;EIF4G1;ABCF1
adenylyltransferase activity (GO:0070566)	1/22	0.198462571928234	0.387985388364206	1	0.0454545454545455	ABL1
TBP-class protein binding (GO:0017025)	1/22	0.198462571928234	0.387985388364206	1	0.0454545454545455	RUVBL1
DNA polymerase activity (GO:0034061)	1/22	0.198462571928234	0.387985388364206	1	0.0454545454545455	POLG
protein kinase A regulatory subunit binding (GO:0034237)	1/22	0.198462571928234	0.387985388364206	1	0.0454545454545455	AKAP8L
transforming growth factor beta binding (GO:0050431)	1/24	0.214431018218899	0.408171324153517	1	0.0416666666666667	LTBP3
Notch binding (GO:0005112)	1/24	0.214431018218899	0.408171324153517	1	0.0416666666666667	NCOR2
phosphotransferase activity, phosphate group as acceptor (GO:0016776)	1/24	0.214431018218899	0.408171324153517	1	0.0416666666666667	ITPKB
actin monomer binding (GO:0003785)	1/25	0.222296134845049	0.415847079839445	1	0.04	ABL1
FAD binding (GO:0071949)	1/25	0.222296134845049	0.415847079839445	1	0.04	CYB5R3
epidermal growth factor receptor binding (GO:0005154)	1/26	0.230082895726683	0.423118545531273	1	0.0384615384615385	ATXN2
general transcription initiation factor binding (GO:0140296)	1/26	0.230082895726683	0.423118545531273	1	0.0384615384615385	RUVBL1
phosphatidylinositol binding (GO:0035091)	2/92	0.234614487227205	0.427826417884903	2	0.0217391304347826	GPAA1;SNX17
androgen receptor binding (GO:0050681)	1/27	0.237792077524292	0.430007340189761	1	0.037037037037037	SMARCA4
MHC protein binding (GO:0042287)	1/28	0.245424449319578	0.435387311071572	1	0.0357142857142857	TAPBP
protein serine/threonine/tyrosine kinase activity (GO:0004712)	1/28	0.245424449319578	0.435387311071572	1	0.0357142857142857	MAP2K2
GTPase activator activity (GO:0005096)	5/336	0.246786356045177	0.435387311071572	5	0.0148809523809524	ARHGAP30;TBC1D20;RAPGEF1;TBCD;RANGAP1
transcription corepressor binding (GO:0001222)	1/29	0.252980772589684	0.437800548626191	1	0.0344827586206897	HDAC6
mitogen-activated protein kinase binding (GO:0051019)	1/29	0.252980772589684	0.437800548626191	1	0.0344827586206897	ABL1
DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	4/256	0.254206770170046	0.437800548626191	4	0.015625	HIC2;ZGPAT;NFATC3;CTCF
cysteine-type peptidase activity (GO:0008234)	2/98	0.25681513967033	0.43814116960341	2	0.0204081632653061	USP21;CTSB
snoRNA binding (GO:0030515)	1/30	0.260461801284977	0.43814116960341	1	0.0333333333333333	BMS1
miRNA binding (GO:0035198)	1/30	0.260461801284977	0.43814116960341	1	0.0333333333333333	RBM10
alpha-tubulin binding (GO:0043014)	1/31	0.267868281960709	0.443720741873847	1	0.032258064516129	HDAC6
glucuronosyltransferase activity (GO:0015020)	1/31	0.267868281960709	0.443720741873847	1	0.032258064516129	B3GAT3
SH2 domain binding (GO:0042169)	1/32	0.275200953774222	0.449012082473731	1	0.03125	ABL1
beta-tubulin binding (GO:0048487)	1/32	0.275200953774222	0.449012082473731	1	0.03125	TBCD
DNA secondary structure binding (GO:0000217)	1/33	0.28246054859938	0.457417455567652	1	0.0303030303030303	ABL1
protein tyrosine kinase activity (GO:0004713)	2/108	0.293854702820449	0.466649692242714	2	0.0185185185185185	ABL1;CSK
DNA binding (GO:0003677)	10/811	0.294155618980539	0.466649692242714	10	0.0123304562268804	HIC2;XRCC6;ZGPAT;TRIM28;ABL1;CHD4;CTCF;CENPB;SMARCA4;POLG
RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	3/190	0.295995537622568	0.466649692242714	3	0.0157894736842105	NCOR2;CHD4;SMARCA4
catalytic activity, acting on a tRNA (GO:0140101)	1/35	0.296763398753431	0.466649692242714	1	0.0285714285714286	DUS1L
kinase activity (GO:0016301)	2/112	0.308617057535183	0.474928254242633	2	0.0178571428571429	ITPKB;ABL1
hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	1/37	0.31078254425094	0.474928254242633	1	0.027027027027027	GUSB
core promoter sequence-specific DNA binding (GO:0001046)	1/37	0.31078254425094	0.474928254242633	1	0.027027027027027	SMARCA4
protein serine/threonine kinase activator activity (GO:0043539)	1/37	0.31078254425094	0.474928254242633	1	0.027027027027027	MAP2K2
purine ribonucleoside triphosphate binding (GO:0035639)	6/460	0.313050459545119	0.475048599449586	6	0.0130434782608696	PFKL;BMS1;ABL1;PFKP;EIF4G1;ABCF1
protease binding (GO:0002020)	2/118	0.330640525299963	0.492399062948764	2	0.0169491525423729	RHBDD2;POLG
tau protein binding (GO:0048156)	1/40	0.331291535440182	0.492399062948764	1	0.025	HDAC6
regulatory RNA binding (GO:0061980)	1/40	0.331291535440182	0.492399062948764	1	0.025	RBM10
nuclear receptor binding (GO:0016922)	2/120	0.337940732613065	0.498864891000239	2	0.0166666666666667	NCOR2;SMARCA4
cell-cell adhesion mediator activity (GO:0098632)	1/42	0.344625677945044	0.505295757527531	1	0.0238095238095238	PPP1CA
transcription regulatory region nucleic acid binding (GO:0001067)	3/212	0.356083204587377	0.518590975808462	3	0.0141509433962264	XRCC6;CTCF;RUNX1
ATP hydrolysis activity (GO:0140603)	1/45	0.364132436677882	0.526778258394002	1	0.0222222222222222	RUVBL1
tubulin binding (GO:0015631)	4/307	0.368623395030058	0.528945267044086	4	0.0130293159609121	GPAA1;TBCD;HDAC6;EML3
channel activity (GO:0015267)	1/46	0.370505440510143	0.528945267044086	1	0.0217391304347826	TRPV2
ribosome binding (GO:0043022)	1/48	0.38306140603959	0.536285968455426	1	0.0208333333333333	NOMO1
3'-5' exonuclease activity (GO:0008408)	1/48	0.38306140603959	0.536285968455426	1	0.0208333333333333	POLG
manganese ion binding (GO:0030145)	1/48	0.38306140603959	0.536285968455426	1	0.0208333333333333	ABL1
exonuclease activity (GO:0004527)	1/49	0.389245622967248	0.541450642204441	1	0.0204081632653061	POLG
inorganic cation transmembrane transporter activity (GO:0022890)	1/51	0.401429616685145	0.554842209048895	1	0.0196078431372549	TRPV2
phosphoric ester hydrolase activity (GO:0042578)	1/53	0.413371741387032	0.567732075196114	1	0.0188679245283019	PPP1CA
pyrophosphatase activity (GO:0016462)	1/54	0.419253599627967	0.570077325550655	1	0.0185185185185185	ASMTL
hydro-lyase activity (GO:0016836)	1/55	0.425076774917415	0.570077325550655	1	0.0181818181818182	ECHS1
calcium ion transmembrane transporter activity (GO:0015085)	1/55	0.425076774917415	0.570077325550655	1	0.0181818181818182	TRPV2
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	4/333	0.427235889624969	0.570077325550655	4	0.012012012012012	SMARCD2;NFATC3;FOXJ2;RUNX1
magnesium ion binding (GO:0000287)	2/146	0.430043195111941	0.570077325550655	2	0.0136986301369863	IDH3G;ABL1
receptor tyrosine kinase binding (GO:0030971)	1/56	0.430841849724919	0.570077325550655	1	0.0178571428571429	PIK3R2
protein phosphatase regulator activity (GO:0019888)	1/57	0.436549401047485	0.574128606226086	1	0.0175438596491228	B3GAT3
SH3 domain binding (GO:0017124)	1/62	0.464244096095158	0.599453952210576	1	0.0161290322580645	ABL1
syntaxin binding (GO:0019905)	1/62	0.464244096095158	0.599453952210576	1	0.0161290322580645	ABL1
protein serine/threonine phosphatase activity (GO:0004722)	1/62	0.464244096095158	0.599453952210576	1	0.0161290322580645	PPP1CA
PDZ domain binding (GO:0030165)	1/63	0.469618303575106	0.599453952210576	1	0.0158730158730159	MAP2K2
protein kinase activator activity (GO:0030295)	1/63	0.469618303575106	0.599453952210576	1	0.0158730158730159	MAP2K2
double-stranded DNA binding (GO:0003690)	7/651	0.476757884831283	0.60331960448191	7	0.010752688172043	XRCC6;KLF13;NFATC3;ABL1;FOXJ2;MEF2D;ZNF444
