Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
nuclear localization sequence binding (GO:0008139)	1/24	0.397826550932146	0.56997694933551	1	0.0416666666666667	KPNA6
phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)	1/24	0.397826550932146	0.56997694933551	1	0.0416666666666667	HIP1
wide pore channel activity (GO:0022829)	1/25	0.410427073329968	0.575474259402162	1	0.04	PRF1
chemorepellent activity (GO:0045499)	1/25	0.410427073329968	0.575474259402162	1	0.04	SEMA4A
FAD binding (GO:0071949)	1/25	0.410427073329968	0.575474259402162	1	0.04	MICAL1
NF-kappaB binding (GO:0051059)	1/25	0.410427073329968	0.575474259402162	1	0.04	CDK5RAP3
phospholipase C activity (GO:0004629)	1/25	0.410427073329968	0.575474259402162	1	0.04	PLCB2
protein-cysteine S-palmitoyltransferase activity (GO:0019706)	1/25	0.410427073329968	0.575474259402162	1	0.04	ZDHHC8
methylated histone binding (GO:0035064)	2/68	0.417223315961412	0.582929030102114	2	0.0294117647058824	CHD8;CXXC1
phosphatidylinositol-4-phosphate binding (GO:0070273)	1/26	0.422764545916635	0.588583855445774	1	0.0384615384615385	OSBPL5
phosphatase binding (GO:0019902)	3/114	0.427066920290388	0.592480164064834	3	0.0263157894736842	SIGLEC10;PIK3R2;TRPC4AP
DNA binding (GO:0003677)	18/811	0.430938823687646	0.59575402292257	18	0.0221948212083847	NFE2;MBD6;MAP1S;APLP2;CHD8;ARID3A;IKZF1;FOXO3;LYL1;RYBP;RXRA;POLR2A;TRIM28;IRF3;MTF1;E2F2;TRIM26;POLG
aminopeptidase activity (GO:0004177)	1/27	0.434844447275728	0.596964154099779	1	0.037037037037037	ANPEP
metal ion transmembrane transporter activity (GO:0046873)	1/27	0.434844447275728	0.596964154099779	1	0.037037037037037	SLC11A1
sodium ion transmembrane transporter activity (GO:0015081)	1/28	0.446672142034194	0.603851625672751	1	0.0357142857142857	SLC9A1
thyroid hormone receptor binding (GO:0046966)	1/28	0.446672142034194	0.603851625672751	1	0.0357142857142857	MED16
