Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
NADH Dehydrogenase Complex Assembly (GO:0010257)	9/35	7.07882235327423e-07	4.65891382287715e-05	9	0.257142857142857	LYRM2;NDUFS5;NDUFB3;NDUFS4;NDUFB2;NDUFAF2;NDUFS3;TMEM126A;TMEM126B
Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981)	9/35	7.07882235327423e-07	4.65891382287715e-05	9	0.257142857142857	LYRM2;NDUFS5;NDUFB3;NDUFS4;NDUFB2;NDUFAF2;NDUFS3;TMEM126A;TMEM126B
Mitochondrial Electron Transport, Cytochrome C to Oxygen (GO:0006123)	6/13	1.08038771585533e-06	6.85660346812473e-05	6	0.461538461538462	COX7B;NDUFA4;COX7A2;COX6A1;COX6C;COX7C
Ribosomal Large Subunit Biogenesis (GO:0042273)	9/47	9.87798836959904e-06	0.000605282252854397	9	0.191489361702128	RPL5;EBNA1BP2;RPL11;RPL35A;ZNF622;RPL26;SDAD1;RPL26L1;RPL7
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	12/90	1.7043754096105e-05	0.00100955836762595	12	0.133333333333333	LYRM2;NDUFS5;NDUFS4;COX17;NDUFB3;NDUFS3;TMEM126A;NDUFB2;NDUFAF2;COX7A2;TMEM126B;HIGD1A
protein-RNA Complex Assembly (GO:0022618)	15/138	1.96208086306957e-05	0.00112471538505633	15	0.108695652173913	RPL5;HSP90AA1;DDX1;RPL11;RPS27L;RPS14;EIF3M;RPS27;SNRPD2;CLNS1A;SNRPG;GEMIN6;EIF3E;SNRPF;EIF4B
Positive Regulation of Translation (GO:0045727)	12/108	0.000105884019750278	0.0058798719717576	12	0.111111111111111	FXR1;RPS4X;RPL5;NGRN;SSB;PRMT1;CNBP;UPF3B;RPS27L;METTL5;EIF3E;RPL26
Regulation of Translation (GO:0006417)	17/201	0.000140173251732491	0.00754811722207991	17	0.0845771144278607	EIF4A2;RPL5;SSB;PRMT1;DDX1;UPF3B;RPS27L;MTIF2;FXR1;RPS4X;METTL5;EIF3E;RPL26;PAIP2;LSM14A;EIF4B;EIF2A
Regulation of Protein Neddylation (GO:2000434)	5/19	0.000205219517840303	0.0107257377412417	5	0.263157894736842	COPS4;RPL5;COPS3;COPS5;RPL11
Mitochondrial Electron Transport, Ubiquinol to Cytochrome C (GO:0006122)	4/11	0.000232380679269256	0.0117982990588991	4	0.363636363636364	UQCRB;UQCRQ;UQCRC2;UQCRH
Ribosome Assembly (GO:0042255)	7/42	0.000242928921928822	0.011991241507431	7	0.166666666666667	RPL5;NGRN;RPS14;RPS27;RPL11;RPS27L;EIF2A
Protein Neddylation (GO:0045116)	5/20	0.000266841622964021	0.0128156098380288	5	0.25	COPS4;COPS3;COPS5;NAE1;RBX1
Response to Unfolded Protein (GO:0006986)	7/44	0.000327470391199979	0.0153135496095358	7	0.159090909090909	DNAJA1;HSPA8;HSP90AA1;HSPH1;HSPE1;OPTN;HSPD1
RNA Splicing (GO:0008380)	10/92	0.000468795792942013	0.0213602595912297	10	0.108695652173913	SNRPD2;PRMT1;WBP4;SNRPG;LSM1;MPHOSPH10;SNRPA1;PPIG;SNRPF;SLU7
7-Methylguanosine Cap Hypermethylation (GO:0036261)	3/6	0.000517010094329526	0.0224079740883797	3	0.5	SNRPD2;SNRPG;SNRPF
RNA Capping (GO:0036260)	3/6	0.000517010094329526	0.0224079740883797	3	0.5	SNRPD2;SNRPG;SNRPF
U2-type Prespliceosome Assembly (GO:1903241)	5/23	0.000537180564365878	0.0227278538780515	5	0.217391304347826	SNRPD2;SNRPG;SNRPA1;SNRPB2;SNRPF
Maturation of LSU-rRNA Frm Tricistronic rRNA Trnscpt (GO:0000463)	4/15	0.000872646922642075	0.0360626414310458	4	0.266666666666667	ZNHIT3;RPL35;RBM34;RPL7
Maturation of SSU-rRNA (GO:0030490)	6/38	0.00091222267795192	0.0368413567891037	6	0.157894736842105	RPS14;UTP6;NGDN;NOL7;MPHOSPH10;RIOK2
