Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Pathogenic Escherichia coli infection	11/197	0.0745489338328003	0.559117003746002	11	0.0558375634517767	ACTR3;GNA13;ACTR2;TMED10;ARPC3;CASP3;CASP4;TNFSF10;CASP1;ARPC5;NCK1
Glyoxylate and dicarboxylate metabolism	3/30	0.0809262994432729	0.569300608760846	3	0.1	MCEE;MDH1;ACAT1
Mitophagy	5/68	0.0817502873937652	0.569300608760846	5	0.0735294117647059	TBK1;TAX1BP1;TOMM7;RPS27A;TBC1D15
PD-L1 expression and PD-1 checkpoint pathway in cancer	6/89	0.0830429178393337	0.569300608760846	6	0.0674157303370786	EML4;RPS6KB1;IFNGR1;PTEN;CD3G;CD3D
Epstein-Barr virus infection	11/202	0.0853950913141268	0.569300608760846	11	0.0544554455445545	PSMD6;HDAC2;TBK1;PSMC6;CASP3;PSMC2;CD3G;E2F3;CD58;B2M;CD3D
Vibrio cholerae infection	4/50	0.0899146606319885	0.583230231126412	4	0.08	ATP6V1G1;SEC61B;ATP6V1E1;ATP6V1D
Apelin signaling pathway	8/137	0.0964121086914192	0.608918581208963	8	0.0583941605839416	GNA13;GNG10;GNG2;RPS6KB1;GNAI3;TFAM;GNG11;CALM2
SNARE interactions in vesicular transport	3/33	0.101071250027979	0.621976923249099	3	0.0909090909090909	VAMP8;VAMP7;STX8
Propanoate metabolism	3/34	0.108189819283896	0.649138915703376	3	0.0882352941176471	LDHB;MCEE;ACAT1
Pertussis	5/76	0.117001159878496	0.673764784946726	5	0.0657894736842105	CASP3;CASP1;GNAI3;LY96;CALM2
Lipid and atherosclerosis	11/215	0.117908837365677	0.673764784946726	11	0.0511627906976744	HSPA8;HSP90AA1;TBK1;NCF2;CASP3;TNFSF10;CASP1;LY96;CALM2;NFE2L2;HSPD1
Kaposi sarcoma-associated herpesvirus infection	10/193	0.124072293587247	0.692496522347424	10	0.0518134715025907	ATG3;GNG10;TBK1;GNG2;IFNGR1;CASP3;E2F3;RPS27A;GNG11;CALM2
Protein processing in endoplasmic reticulum	9/171	0.130391562238124	0.711226703117042	9	0.0526315789473684	DNAJA1;HSPA8;HSP90AA1;HSPH1;DNAJA2;SSR1;SEC61B;RBX1;NFE2L2
Shigellosis	12/246	0.135876270077467	0.724673440413157	12	0.0487804878048781	ACTR3;ACTR2;TBK1;RPS6KB1;ARPC3;CASP4;UBE2V2;UBE2N;CASP1;ARPC5;RPS27A;RBX1
Human cytomegalovirus infection	11/225	0.147070181214715	0.767322684598514	11	0.0488888888888889	GNA13;GNG10;TBK1;GNG2;RPS6KB1;CASP3;GNAI3;E2F3;B2M;GNG11;CALM2
Pantothenate and CoA biosynthesis	2/21	0.159202405443527	0.784949945727859	2	0.0952380952380952	VNN2;PPCS
Homologous recombination	3/41	0.162811076186841	0.784949945727859	3	0.0731707317073171	RPA3;RPA2;SSBP1
Ribosome biogenesis in eukaryotes	6/108	0.162888110941453	0.784949945727859	6	0.0555555555555556	EMG1;UTP6;WDR75;RIOK2;GNL2;GNL3
Dopaminergic synapse	7/132	0.164233430405049	0.784949945727859	7	0.053030303030303	PPP1CC;GNG10;GNG2;PPP2R3C;GNAI3;GNG11;CALM2
Cytosolic DNA-sensing pathway	4/63	0.16680186346717	0.784949945727859	4	0.0634920634920635	TBK1;AIM2;POLR3GL;CASP1
Terpenoid backbone biosynthesis	2/22	0.171382560639405	0.790996433720333	2	0.0909090909090909	ACAT1;ZMPSTE24
Toxoplasmosis	6/112	0.18285676312751	0.815289854516477	6	0.0535714285714286	HSPA8;IFNGR1;CASP3;GNAI3;LY96;BIRC2
GABAergic synapse	5/89	0.186603156605471	0.815289854516477	5	0.0561797752808989	GNG10;GNG2;GNAI3;SLC38A2;GNG11
Autophagy	7/137	0.186837258326693	0.815289854516477	7	0.0510948905109489	VAMP8;IGBP1;ATG3;TBK1;RPS6KB1;RB1CC1;PTEN
Pyruvate metabolism	3/47	0.214760859978763	0.90664314512764	3	0.0638297872340425	LDHB;MDH1;ACAT1
Epithelial cell signaling in Helicobacter pylori infection	4/70	0.215327746967815	0.90664314512764	4	0.0571428571428571	ATP6V1G1;CASP3;ATP6V1E1;ATP6V1D
Sphingolipid signaling pathway	6/119	0.219932782659778	0.910066686868046	6	0.0504201680672269	GNA13;PPP2R3C;PTEN;GNAI3;FCER1A;NSMAF
Valine, leucine and isoleucine degradation	3/48	0.223744679680293	0.910147849546954	3	0.0625	MCEE;ACADM;ACAT1
