Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
cellular protein metabolic process (GO:0044267)	54/417	2.61293487912154e-17	5.49666482753385e-15	54	0.129496402877698	RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;MRPL36;RPL9;RPL6;MRPL32;RPL7;RPS4X;PCMT1;UBL5;MRPL3;RPS17;RPS18;RPL35;RPL39;RPS10;RPS13;ATG3;RPL21;RPL23;MRPS21;RPS3A;MRPS18C;EEF1A1;MRPL51;RPL37A;RPL24;RPL27;RPL26;RPL12;MRPS33;RPL11;MRPL13;RPS15A;RPL15;RPS27A;RPL17;SEC11A;SEC11C;SLC35A1;RPL41;CCDC59;RPL35A;RPS25;COPS5;RPS27;RPS29;RPS20;RPS21;RPS24
ribosome biogenesis (GO:0042254)	36/192	5.00262360006553e-17	9.64672584212637e-15	36	0.1875	RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL12;RPL11;MRPL36;RPL9;RPL6;RPL7;RPS17;EMG1;RPL35;RIOK2;RPL15;RPL39;RPL17;EIF2A;RPL41;UTP6;RPL21;RPL23;WDR75;RPL35A;MRPL22;RPS25;RPS27;RPL37A;RPL24;RPL27;RPL26;ABCE1;RPS24;RPL26L1
rRNA processing (GO:0006364)	32/173	4.19386074506794e-15	7.46507212622094e-13	32	0.184971098265896	RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL12;RPL11;RPL9;RPL6;RPL7;RPS17;EMG1;RPL35;RIOK2;RPL15;RPL39;RPL17;RPL41;UTP6;RPL21;RPL23;WDR75;RPL35A;RPS25;RSL1D1;RPS27;RPL37A;RPL24;RPL27;RPL26;RPS24
rRNA metabolic process (GO:0016072)	30/162	2.95005205245373e-14	4.87601460669852e-12	30	0.185185185185185	RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL12;RPL11;RPL9;RPL6;RPL7;RPS17;EMG1;RPL35;RPL15;RPL39;RPL17;RPL41;UTP6;RPL21;RPL23;WDR75;RPL35A;RPS25;RPS27;RPL37A;RPL24;RPL27;RPL26;RPS24
aerobic electron transport chain (GO:0019646)	19/70	1.25525688768891e-12	1.93644295874143e-10	19	0.271428571428571	NDUFA8;COX7B;NDUFB6;UQCRB;NDUFB5;NDUFA4;NDUFB3;NDUFB2;NDUFA1;SDHD;COX6A1;COX6C;COX7C;UQCRH;UQCRQ;NDUFS5;NDUFS4;NDUFAB1;UQCRC2
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	19/71	1.66008656252938e-12	2.40090019105812e-10	19	0.267605633802817	NDUFA8;COX7B;NDUFB6;UQCRB;NDUFB5;NDUFA4;NDUFB3;NDUFB2;NDUFA1;SDHD;COX6A1;COX6C;COX7C;UQCRH;UQCRQ;NDUFS5;NDUFS4;NDUFAB1;UQCRC2
ncRNA processing (GO:0034470)	31/201	1.82228819301739e-12	2.48045581096603e-10	31	0.154228855721393	RPL4;RPL5;RPL30;RPL32;RPL31;RPL34;RPL12;RPL11;RPL9;RPL6;RPL7;RPS17;EMG1;RPL35;RPL15;RPL39;RPL17;RPL41;UTP6;SSB;RPL21;RPL23;WDR75;RPL35A;RPS25;RPS27;RPL37A;RPL24;RPL27;RPL26;RPS24
neutrophil degranulation (GO:0043312)	41/481	7.43146655545656e-08	9.55356311629249e-06	41	0.0852390852390852	DDX3X;CAB39;TNFAIP6;GMFG;FGL2;GDI2;SRP14;HEBP2;PSMD6;CREG1;PSMB1;S100A12;CD58;B2M;ATP6V1D;CAMP;CD55;ACTR2;CCT2;HSPA8;HSP90AA1;GCA;DYNLT1;ATP6AP2;CMTM6;COMMD3;RNASE3;ARPC5;PPBP;RNASE2;VAMP8;RAB10;EEF1A1;VAMP7;PSMA2;PSMC2;MNDA;S100P;YPEL5;ACTR10;S100A8
neutrophil activation involved in immune response (GO:0002283)	41/485	9.31603746632498e-08	1.13459529984611e-05	41	0.0845360824742268	DDX3X;CAB39;TNFAIP6;GMFG;FGL2;GDI2;SRP14;HEBP2;PSMD6;CREG1;PSMB1;S100A12;CD58;B2M;ATP6V1D;CAMP;CD55;ACTR2;CCT2;HSPA8;HSP90AA1;GCA;DYNLT1;ATP6AP2;CMTM6;COMMD3;RNASE3;ARPC5;PPBP;RNASE2;VAMP8;RAB10;EEF1A1;VAMP7;PSMA2;PSMC2;MNDA;S100P;YPEL5;ACTR10;S100A8
neutrophil mediated immunity (GO:0002446)	41/488	1.10148853062297e-07	1.27442222993078e-05	41	0.0840163934426229	DDX3X;CAB39;TNFAIP6;GMFG;FGL2;GDI2;SRP14;HEBP2;PSMD6;CREG1;PSMB1;S100A12;CD58;B2M;ATP6V1D;CAMP;CD55;ACTR2;CCT2;HSPA8;HSP90AA1;GCA;DYNLT1;ATP6AP2;CMTM6;COMMD3;RNASE3;ARPC5;PPBP;RNASE2;VAMP8;RAB10;EEF1A1;VAMP7;PSMA2;PSMC2;MNDA;S100P;YPEL5;ACTR10;S100A8
translational elongation (GO:0006414)	16/104	4.47963285683754e-07	4.7058867389348e-05	16	0.153846153846154	MRPS22;MRPS33;MRPS31;MRPL17;MRPS21;MRPL36;MRPL13;MRPL32;MRPS18C;MRPL22;MRPL33;EEF1B2;EEF1A1;MRPL3;MRPL50;MRPL51
mitochondrial respiratory chain complex I assembly (GO:0032981)	12/58	4.67741551406657e-07	4.7058867389348e-05	12	0.206896551724138	NDUFA8;NDUFB6;NDUFB5;NDUFS5;NDUFS4;NDUFB3;NDUFAB1;TMEM126A;NDUFB2;NDUFA1;NDUFAF2;TMEM126B
NADH dehydrogenase complex assembly (GO:0010257)	12/58	4.67741551406657e-07	4.7058867389348e-05	12	0.206896551724138	NDUFA8;NDUFB6;NDUFB5;NDUFS5;NDUFS4;NDUFB3;NDUFAB1;TMEM126A;NDUFB2;NDUFA1;NDUFAF2;TMEM126B
mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	10/39	5.09925082677432e-07	4.91652767214824e-05	10	0.256410256410256	NDUFA8;NDUFB6;NDUFB5;NDUFA4;NDUFS5;NDUFB3;NDUFAB1;NDUFS4;NDUFB2;NDUFA1
ribonucleoprotein complex biogenesis (GO:0022613)	12/60	6.89641033064284e-07	6.38331740204301e-05	12	0.2	RPL5;RPS25;RPS17;EMG1;RPL11;RPL35A;MRPL36;RIOK2;RPL26;RPL26L1;RPS24;RPL7
translational termination (GO:0006415)	15/96	8.33375184360584e-07	7.4170391408092e-05	15	0.15625	MRPS22;MRPS33;MRPS31;MRPS21;MRPL17;MRPL36;MRPL13;MRPL32;MRPL33;MRPS18C;MRPL22;MRPL3;MRPL50;MRPL51;ABCE1
mitochondrial translational elongation (GO:0070125)	14/89	1.77591106365658e-06	0.00014676636433219	14	0.157303370786517	MRPS22;MRPS33;MRPS31;MRPS21;MRPL17;MRPL36;MRPL13;MRPL32;MRPL33;MRPS18C;MRPL22;MRPL3;MRPL50;MRPL51
mitochondrial translational termination (GO:0070126)	14/89	1.77591106365658e-06	0.00014676636433219	14	0.157303370786517	MRPS22;MRPS33;MRPS31;MRPS21;MRPL17;MRPL36;MRPL13;MRPL32;MRPL33;MRPS18C;MRPL22;MRPL3;MRPL50;MRPL51
mitochondrial translation (GO:0032543)	15/105	2.67152303489117e-06	0.000213169113887523	15	0.142857142857143	MRPS22;MRPS33;MRPS31;MRPL17;MRPS21;MRPL36;MTIF3;MRPL13;MRPL32;MRPS18C;MRPL22;MRPL33;MRPL3;MRPL50;MRPL51
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	12/75	8.07623700440118e-06	0.000622947080939478	12	0.16	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2;HIGD1A;RPS27A;RBX1;NFE2L2
mitochondrial respiratory chain complex assembly (GO:0033108)	13/90	1.08674096540251e-05	0.000811199546432714	13	0.144444444444444	NDUFA8;NDUFB6;NDUFB5;COX17;NDUFB3;NDUFB2;NDUFA1;NDUFS5;NDUFS4;NDUFAB1;TMEM126A;NDUFAF2;TMEM126B
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	12/78	1.22331638992797e-05	0.000884610664466663	12	0.153846153846154	CLEC4A;VAMP8;PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;NCF2;PSMA2;PSMB1;PSMC2;B2M
mRNA splicing, via spliceosome (GO:0000398)	24/274	2.4320900967557e-05	0.00170541105572506	24	0.0875912408759124	HSPA8;DDX1;WBP4;CWF19L2;CWC15;PLRG1;LSM5;GTF2F2;LSM3;UBL5;LSM7;SNRPD2;ZMAT2;SYF2;CLNS1A;MAGOH;FRG1;DHX15;PAPOLA;SNRPG;SNRPB2;SNRPF;DNAJC8;SLU7
anaphase-promoting complex-dependent catabolic process (GO:0031145)	12/84	2.64242458713791e-05	0.00179840308665798	12	0.142857142857143	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;CDC26;PSMB1;PSMC2;UBE2E1;BUB3;RPS27A
protein-DNA complex assembly (GO:0065004)	16/143	3.02036140081422e-05	0.00199689036613832	16	0.111888111888112	CETN2;HMGB2;RPA2;NAP1L1;GTF2H5;RBX1;PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;RPA3;PSMB1;PSMC2;RPS27A
DNA-dependent DNA replication (GO:0006261)	15/129	3.37924443865141e-05	0.0021451222584001	15	0.116279069767442	RPAIN;RPA2;POLB;POLE4;PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;RPA3;PSMB1;PSMC2;SSBP1;RPS27A
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	11/73	3.42997076753689e-05	0.0021451222584001	11	0.150684931506849	VAMP8;PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;NCF2;PSMA2;PSMB1;PSMC2;B2M
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	12/87	3.77979570303481e-05	0.00230169664653225	12	0.137931034482759	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2;HIGD1A;RPS27A;RBX1;NFE2L2
ribosome assembly (GO:0042255)	9/50	4.18654555795556e-05	0.00248401703105363	9	0.18	RPL5;DDX3X;RPS27;RPL11;RPL24;RPS27L;RPL6;EIF2A;MRPL22
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	22/251	5.19400335052188e-05	0.00300473093827691	22	0.0876494023904383	HSPA8;WBP4;CWF19L2;CWC15;PLRG1;LSM5;GTF2F2;LSM3;UBL5;LSM7;SNRPD2;ZMAT2;SYF2;MAGOH;FRG1;DHX15;PAPOLA;SNRPG;SNRPB2;SNRPF;DNAJC8;SLU7
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	6/22	7.13034011384359e-05	0.00402429439595953	6	0.272727272727273	PSMA6;PSMA3;PSMA4;PSMA2;PSMB1;NFE2L2
positive regulation of cellular amide metabolic process (GO:0034250)	11/81	9.13635562319814e-05	0.00503369688382869	11	0.135802469135802	RPS4X;RPL5;DDX3X;RPS6KB1;IFNGR1;CASP3;RPS27L;METTL5;EIF3E;RPL26;NSMAF
mRNA processing (GO:0006397)	24/300	0.000102674761578458	0.00552533484401283	24	0.08	HSPA8;WBP4;CWF19L2;CWC15;PLRG1;LSM5;GTF2F2;GTF2H5;THOC7;LSM3;UBL5;LSM7;SNRPD2;ZMAT2;SYF2;MAGOH;FRG1;DHX15;PAPOLA;SNRPG;SNRPB2;SNRPF;DNAJC8;SLU7
ribosomal large subunit biogenesis (GO:0042273)	9/57	0.000121599046974884	0.00625289321555291	9	0.157894736842105	RPL5;RSL1D1;RPL11;RPL24;RPL35A;RPL26;RPL6;RPL26L1;RPL7
negative regulation of cell cycle G2/M phase transition (GO:1902750)	9/57	0.000121599046974884	0.00625289321555291	9	0.157894736842105	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2;RBX1
mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)	5/17	0.000198461344046535	0.00998346848094959	5	0.294117647058824	COX7B;NDUFA4;COX6A1;COX6C;COX7C
regulation of mitotic cell cycle phase transition (GO:1901990)	17/188	0.00024819905549459	0.0122198428598826	17	0.0904255319148936	HSP90AA1;CETN2;UBE2E1;ZFP36L1;PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;CDC26;PSMB1;PSMC2;RIOK2;BUB3;RPS27A;TMEM14B
regulation of mRNA catabolic process (GO:0061013)	13/122	0.000268706897624737	0.0129539116896592	13	0.10655737704918	HSPA8;SET;ZFP36L1;PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2;RPS27A;DCP2
negative regulation of mitotic cell cycle phase transition (GO:1901991)	11/92	0.000288997601035005	0.0136477642611225	11	0.119565217391304	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2;PTEN;RBX1;ZFP36L1
pre-replicative complex assembly (GO:0036388)	9/64	0.000301265395997836	0.0137249302755793	9	0.140625	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2;RPS27A
regulation of cellular amine metabolic process (GO:0033238)	8/51	0.000302494141769466	0.0137249302755793	8	0.156862745098039	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2
interleukin-1-mediated signaling pathway (GO:0070498)	11/94	0.000349141822157262	0.0155368110859982	11	0.117021276595745	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2;UBE2N;RPS27A;RBX1
ribosomal small subunit biogenesis (GO:0042274)	7/40	0.000360155128900099	0.0157245088353742	7	0.175	RPS25;EMG1;RPS17;RPS27;RPS27L;RIOK2;RPS24
nucleotide-excision repair, preincision complex assembly (GO:0006294)	6/29	0.000370506080161853	0.015824191840736	6	0.206896551724138	CETN2;RPA3;RPA2;RPS27A;GTF2H5;RBX1
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	9/66	0.000381184782961934	0.015824191840736	9	0.136363636363636	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2;RBX1
regulation of cell cycle phase transition (GO:1901987)	11/95	0.000382953648695426	0.015824191840736	11	0.115789473684211	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;CDC26;PSMB1;PSMC2;UBE2E1;BUB3
regulation of cellular amino acid metabolic process (GO:0006521)	8/54	0.00045192919634074	0.0183467396549557	8	0.148148148148148	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2
mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	4/12	0.000530077772689855	0.0211482752759366	4	0.333333333333333	UQCRB;UQCRQ;UQCRC2;UQCRH
ribonucleoprotein complex assembly (GO:0022618)	13/136	0.000767651242126741	0.0296786751924147	13	0.0955882352941176	RPL5;HSP90AA1;DDX1;PTGES3;RPL11;RPS27L;RPL6;RPS27;SNRPD2;CLNS1A;SNRPG;RPL24;SNRPF
exonucleolytic catabolism of deadenylated mRNA (GO:0043928)	6/33	0.000769542139820605	0.0296786751924147	6	0.181818181818182	LSM7;LSM1;WDR61;LSM5;LSM3;DCP2
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	10/89	0.000884904817456495	0.0329394357111187	10	0.112359550561798	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;CUL5;PSMA2;PSMB1;PSMC2;RBX1
NIK/NF-kappaB signaling (GO:0038061)	9/74	0.000894529427604032	0.0329394357111187	9	0.121621621621622	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2;BIRC2
nucleotide-excision repair (GO:0006289)	11/105	0.00090001865653026	0.0329394357111187	11	0.104761904761905	COPS4;POLB;SLC30A9;COPS5;CETN2;RPA3;RPA2;RPS27A;GTF2H5;HMGN1;RBX1
nucleotide-excision repair, DNA damage recognition (GO:0000715)	5/23	0.000911030201171823	0.0329394357111187	5	0.217391304347826	COPS4;COPS5;CETN2;RPS27A;RBX1
nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)	6/35	0.00106454659811226	0.0378978588927966	6	0.171428571428571	LSM7;LSM1;WDR61;LSM5;LSM3;DCP2
protein localization to organelle (GO:0033365)	13/142	0.00114739090180631	0.0402213976309534	13	0.0915492957746479	GBP5;DDX3X;SSB;DDX1;RPL11;RPA2;SNX10;RAB11A;DNAJA1;LMBRD1;SEC61B;ATP6V1D;GBP1
regulation of translation (GO:0006417)	15/178	0.00116457806450902	0.0402213976309534	15	0.0842696629213483	EIF4A2;RPL5;MTPN;DDX3X;DDX1;RPS27L;MRPL13;RPS4X;RPS6KB1;METTL5;EIF3E;RPL26;PAIP2;LSM14A;EIF2A
protein localization to cytoplasmic stress granule (GO:1903608)	3/7	0.00124145080525141	0.042245840637526	3	0.428571428571429	DDX3X;SSB;DDX1
Arp2/3 complex-mediated actin nucleation (GO:0034314)	4/15	0.00134731252919445	0.0451837853993618	4	0.266666666666667	ACTR3;ACTR2;ARPC3;ARPC5
regulation of cellular ketone metabolic process (GO:0010565)	8/64	0.00142758980393464	0.0469102324286889	8	0.125	PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2
regulation of transport (GO:0051049)	6/37	0.00143933729578086	0.0469102324286889	6	0.162162162162162	DNAJA1;SCFD1;REEP5;TRAT1;ARL6IP5;RAB11A
regulation of mRNA stability (GO:0043488)	13/146	0.00147896165606682	0.0475321843352587	13	0.089041095890411	HSPA8;SET;ZFP36L1;PSMA6;PSMD6;PSMA3;PSMA4;PSMC6;PSMA2;PSMB1;PSMC2;RPS27A;DCP2
