GeneSymbol	ensembl_id	pval	adj_pval	logFC	direction
FLJ20699		0.000182388091441377	0.00152146204621008	0.210436475384578	UP
TRIM26		5.17886807991615e-09	1.95830942920925e-07	0.210378063844221	UP
TMEM109		2.0204700995749e-07	4.23591713488638e-06	0.210326084242899	UP
FAM53B		1.16718004345119e-09	5.55977758860205e-08	0.210230663099932	UP
GAA		4.07242151544887e-07	7.73760087935286e-06	0.210066027508699	UP
NKG7		0.00622486704042037	0.0302666619074434	0.21001191963577	UP
HLA-H		3.662774001627e-05	0.000375625902844676	0.210004979553066	UP
FAM46A		1.14275333332415e-06	1.87293450576002e-05	0.209759384104553	UP
LOC441268		0.000185737234689625	0.00154748503846322	0.209709317153383	UP
TMEM149		0.000193876899543133	0.00160488642572379	0.20969717820795	UP
IL17RA		0.000170924941513653	0.00143919654845397	0.20909965511985	UP
LOC388969		1.4995235931587e-07	3.24989192887071e-06	0.209066944513394	UP
RUNX3		0.000206472329209262	0.0016940532634858	0.209010873030344	UP
KLF6		7.45131822219452e-10	3.88578318353165e-08	0.208865264162176	UP
SMARCC2		1.88720508049051e-10	1.22016633513441e-08	0.208862851296976	UP
FAIM3		0.00173878518967441	0.010546543869249	0.20878928462546	UP
VPS37C		1.06311990065929e-06	1.75965968070674e-05	0.208757016705695	UP
SIGLEC10		0.00163223876223371	0.0100288945461675	0.20866684160266	UP
RBM10		8.69858024007857e-12	9.47087886496263e-10	0.208619832798744	UP
SRF		6.93855932125779e-10	3.66087079961705e-08	0.208435139022273	UP
LPP		4.72194649436216e-07	8.76176183306938e-06	0.208416461528824	UP
MOBKL2A		8.76590951130709e-06	0.000108591860844777	0.208398139421364	UP
HS.436060		0.00260667638750048	0.0147334595562685	0.208105896298493	UP
SLC43A2		2.43792659597739e-05	0.000263178479308864	0.207994358079207	UP
VARS2		6.74102772041758e-08	1.65674428778649e-06	0.207901989795673	UP
CD7		0.000141496448296968	0.00123021146163643	0.207886360310406	UP
AP1G2		6.60543177160908e-09	2.41313070453052e-07	0.20769043546154	UP
TGFBR3		0.00333397115307901	0.018049637802844	0.207638329888088	UP
DDEF1		7.79802794349222e-06	9.90309144533649e-05	0.207376966461435	UP
HS.202577		1.44489287721454e-07	3.14666856725213e-06	0.20733669586201	UP
MIAT		0.00137624008415293	0.00865519218774132	0.206524903495572	UP
STK11IP		8.44957870415183e-13	1.56033624275779e-10	0.206464854398389	UP
SLC15A4		2.53878660349919e-06	3.77749589497471e-05	0.206447812514288	UP
TIAF1		2.74565676601656e-07	5.51606945369393e-06	0.206413169829569	UP
SEC16A		8.54238207036193e-07	1.45858874603564e-05	0.206041360399336	UP
ATG2A		1.02567306081248e-05	0.000124619970223368	0.205682698554238	UP
CLSTN1		3.25401692115735e-07	6.38977059077372e-06	0.205628155708277	UP
POLG		2.59315262923328e-13	6.24232036042487e-11	0.205372388456576	UP
ATXN7L3		5.9733413851222e-11	4.54935754475366e-09	0.20531401145476	UP
CENTD3		0.000504556329757277	0.00366173437593161	0.205056885115077	UP
GAK		1.24137916229014e-10	8.36720589862612e-09	0.204984414022606	UP
RHOG		1.86957974779842e-06	2.87868301430001e-05	0.204725174122345	UP
ECH1		3.54548697363733e-07	6.89184385697448e-06	0.204661819672241	UP
PSTPIP1		2.83633683037093e-08	7.94085953101046e-07	0.204641521554782	UP
CLN3		7.43679877092882e-11	5.47823857002765e-09	0.204361088371456	UP
KIAA1602		1.52150027756926e-08	4.75883630899592e-07	0.203990023452203	UP
ARHGEF2		4.60163236757987e-11	3.64131399734907e-09	0.203974239851604	UP
GUK1		0.0103796379018395	0.0460055060712697	0.2039092152104	UP
TMUB1		3.53117453365888e-10	2.07868988213924e-08	0.203889265968465	UP
PIGQ		2.51249532573667e-07	5.09701929850914e-06	0.203692469042503	UP
UCP2		0.00316678894457211	0.0172776206515305	0.203385855787062	UP
SND1		4.84353788342588e-05	0.000478516095471001	0.203136809786063	UP
RBM42		7.85799536217544e-09	2.77666334154144e-07	0.203083607148146	UP
RENBP		2.29275910126352e-05	0.000249657019907778	0.203065688817645	UP
SUPT5H		7.77274568249293e-06	9.8896175717646e-05	0.203013631949309	UP
HS.481659		2.03003516412257e-08	5.98161508851461e-07	0.202471748726783	UP
POR		1.25454805771606e-08	4.08008084247077e-07	0.202277831150782	UP
TMEM205		1.16990247714489e-05	0.000139543347450508	0.2021001829926	UP
RPL34		4.0703197748416e-10	2.33986975372077e-08	-0.2017330769299	DOWN
NAT5		8.15774670832559e-08	1.96200721679899e-06	-0.201910001945443	DOWN
DCUN1D5		3.84162472945182e-11	3.14814724409576e-09	-0.202052432536631	DOWN
COMMD10		9.203976947742e-11	6.49548832769357e-09	-0.202184503006885	DOWN
ZFR		1.68758320675606e-08	5.15149487377335e-07	-0.202940648476098	DOWN
SNRPF		1.36063986429121e-05	0.000159150591675294	-0.202982854178925	DOWN
TOMM20		4.10958814274508e-07	7.78626886272313e-06	-0.203299185751312	DOWN
PPCS		8.40798484900039e-10	4.27318227019806e-08	-0.203506180439458	DOWN
LOC646567		1.56828906358072e-06	2.47411594167349e-05	-0.203585151204864	DOWN
CREG1		0.00114932723791697	0.00743093804831639	-0.203670624712794	DOWN
CRIPT		6.55117250977504e-08	1.623402224596e-06	-0.203717981030449	DOWN
CYB5R4		0.000141815787543508	0.00123219318335821	-0.204080715667187	DOWN
NFU1		1.65181700687368e-09	7.4224397203869e-08	-0.204545748628707	DOWN
LOC284988		3.45856816616461e-06	4.90512658221799e-05	-0.204811805834387	DOWN
ZNF91		4.3283602442116e-06	5.92972157236732e-05	-0.204953982015482	DOWN
HS.127310		0.00233726104727892	0.0134302845472478	-0.204991694684708	DOWN
NSMAF		4.49451447860129e-07	8.39754711417666e-06	-0.205226397403788	DOWN
CETN3		1.99461394933834e-11	1.80954765270195e-09	-0.205242623897819	DOWN
RSBN1		3.14544508414191e-05	0.000328063229839652	-0.205329393661559	DOWN
RCOR3		8.21349814671284e-06	0.000102901544392902	-0.205598109852442	DOWN
UNC50		2.2436633024812e-07	4.62826368004557e-06	-0.205772102831308	DOWN
EFR3A		0.000283873873408322	0.00222166607751938	-0.205786424400703	DOWN
ZDHHC17		6.98780535807497e-07	1.2378332474314e-05	-0.20612472372286	DOWN
NAE1		8.94998332268845e-13	1.60867000242002e-10	-0.206320025803406	DOWN
SMEK2		1.79196767607376e-06	2.77981821142834e-05	-0.206445213465205	DOWN
HSD17B11		8.38038801964886e-05	0.00077430994310402	-0.206578808310624	DOWN
UQCRC2		9.45324360128807e-08	2.21432581002891e-06	-0.20683419569278	DOWN
CUL5		1.0131434058702e-07	2.34869813978216e-06	-0.206984341980892	DOWN
WDR61		2.19603794838703e-07	4.55441377895867e-06	-0.207131584343223	DOWN
C9ORF78		0.00209328057831902	0.0122662329215516	-0.207194214099356	DOWN
LOC642210		7.72233076895546e-07	1.3475842062253e-05	-0.207383956067881	DOWN
MAT2B		1.29733510814294e-05	0.000152806692226483	-0.20739325815331	DOWN
KIAA0020		7.96559028203385e-09	2.79449764905632e-07	-0.207453200719012	DOWN
TRIP4		4.58223623246758e-10	2.6008772855486e-08	-0.207942719022645	DOWN
TCEAL8		6.66633532232142e-14	2.33416969642997e-11	-0.208045327211931	DOWN
BMI1		2.29883440397299e-05	0.000250217498447782	-0.208074823101564	DOWN
HS.535028		1.86174901488443e-05	0.000208148402361607	-0.208148834436813	DOWN
KLHDC2		2.64857635511778e-06	3.91922431999619e-05	-0.208190924075726	DOWN
IGJ		0.000278112807079471	0.00218479003253777	-0.208391406975696	DOWN
ACBD3		4.85900844064064e-08	1.26329533816888e-06	-0.208453712892405	DOWN
CMTM6		0.000533276677256071	0.00384224278340485	-0.20852042378537	DOWN
LXN		2.30892222679422e-10	1.44769423619997e-08	-0.208533580218867	DOWN
ZMYND11		5.54703102147489e-05	0.000537962242338074	-0.208551352188547	DOWN
SDHD		1.61183028992963e-05	0.000183904174552657	-0.208919330672694	DOWN
OCIAD2		4.09865453734168e-07	7.77101441499783e-06	-0.208983019364583	DOWN
COQ2		3.11486960979898e-08	8.57814091417674e-07	-0.209292689460082	DOWN
SDCCAG10		8.13121106259214e-11	5.86164656306275e-09	-0.209576006503694	DOWN
MCEE		6.64950500035905e-11	4.9937967775677e-09	-0.209773154472259	DOWN
GLOD4		1.99487591849364e-09	8.83512246258384e-08	-0.209902494352827	DOWN
RSL1D1		1.37793567786353e-05	0.000161103745927488	-0.21002192709995	DOWN
TCEB1		1.66763071673501e-12	2.60527856915297e-10	-0.210045365160203	DOWN
GOLPH3		2.74737708321865e-06	4.03003446902383e-05	-0.210115750035499	DOWN
HSPD1		2.43554569578834e-08	6.9193622238303e-07	-0.210355625580032	DOWN
KRCC1		5.54777167247589e-10	3.05876220984913e-08	-0.210502412706058	DOWN
STK17B		1.56477657900051e-09	7.11432400445748e-08	-0.210580705388317	DOWN
DHX15		3.99031700031955e-06	5.54265515948559e-05	-0.21058658182765	DOWN
BANK1		0.000100632971516654	0.000908628782672646	-0.210588754103032	DOWN
SAT1		4.72071230936904e-05	0.000467579443691766	-0.210590176902356	DOWN
P2RY5		5.2236850158314e-05	0.000510829784954045	-0.210888341084079	DOWN
TMED10		7.3856185531281e-07	1.29722255251392e-05	-0.210969540750677	DOWN
FEZ2		5.40469028893357e-07	9.87904100880935e-06	-0.21154189582961	DOWN
PAN3		2.14683505808063e-06	3.24990567102257e-05	-0.211799025274026	DOWN
NACA		3.33406885749582e-08	9.08896162456468e-07	-0.211947276135566	DOWN
TMSB10		1.38037313902106e-08	4.3983881682683e-07	-0.21233044522438	DOWN
RAP2A		0.000202147610003881	0.0016646614884895	-0.212345503407178	DOWN
MRPL13		1.0396437476827e-10	7.26161530602933e-09	-0.212355333965235	DOWN
BUB3		8.91591279210153e-06	0.000110368193199196	-0.212621730937226	DOWN
EEF1A1		3.29367152522393e-07	6.45823112665909e-06	-0.2128755911172	DOWN
ALG5		1.14931984023377e-11	1.18270275620392e-09	-0.212906154391987	DOWN
ZNF277		1.15139319547878e-07	2.61481720818454e-06	-0.212929140059391	DOWN
WAC		7.63575013360666e-06	9.7382904140099e-05	-0.212998395316118	DOWN
RNASE3		0.00752479648739305	0.0354802445079755	-0.213344190445875	DOWN
FAM49B		7.79161796585526e-06	9.90309144533649e-05	-0.213559372342951	DOWN
RPA2		5.08890270542079e-08	1.31293689799856e-06	-0.213708607646574	DOWN
PMPCB		3.36744219188819e-10	1.99537602056038e-08	-0.213826087176043	DOWN
COX6C		8.72096545472188e-05	0.000801930251107629	-0.213883536269067	DOWN
S100A6		3.47397360618892e-06	4.91727965924685e-05	-0.213939358656452	DOWN
VNN2		0.000843391901809264	0.00571467430627785	-0.214066397339977	DOWN
CCDC90B		2.89951295603518e-10	1.76067046864109e-08	-0.214382624964928	DOWN
WBP4		1.08208874623611e-12	1.8348550117781e-10	-0.214470257690114	DOWN
LOC644511		0.000392267328923254	0.00293938839774871	-0.21529644602178	DOWN
DC2		1.49474607063869e-08	4.6860289314523e-07	-0.215310221681722	DOWN
ARHGEF3		0.000281104676293216	0.00220572269427864	-0.215369912950319	DOWN
C8ORF40		7.29975394306666e-11	5.42172633771406e-09	-0.215433129374441	DOWN
CUTC		9.17871557320626e-10	4.59123099386297e-08	-0.21577643640358	DOWN
RPS21		2.67506058843028e-07	5.38628144321649e-06	-0.215974418028393	DOWN
LYRM5		7.84621379636442e-10	4.03202579140078e-08	-0.216300882046621	DOWN
ATP6AP2		0.000216671700311407	0.00176428286168106	-0.216803535566218	DOWN
C11ORF10		7.73546599892768e-08	1.87719080825463e-06	-0.21680905724457	DOWN
UQCRB		1.06608792768264e-12	1.81916434292733e-10	-0.216833654175752	DOWN
FLJ20273		2.5802210067297e-05	0.00027627219444972	-0.217163918123086	DOWN
SCFD1		1.29827635280505e-13	3.77973854099233e-11	-0.217251221023243	DOWN
CCPG1		2.61017345337287e-07	5.26743162248398e-06	-0.217415433612063	DOWN
CCDC109B		3.23470953699374e-05	0.000336592064171703	-0.217712951391889	DOWN
NCF2		0.00183698241551009	0.0110255750010168	-0.218160064270492	DOWN
CASP3		1.84500935651058e-10	1.19863366893691e-08	-0.218284647023586	DOWN
API5		6.5143088198977e-08	1.61724014818841e-06	-0.218528931554152	DOWN
SELK		7.62340138630488e-09	2.70796475330917e-07	-0.218626972172098	DOWN
SKIV2L2		6.02172323649176e-10	3.24703360358108e-08	-0.2189442343837	DOWN
PSCDBP		4.43800927020992e-07	8.30924777320344e-06	-0.218988544384313	DOWN
UBE3A		1.02632177423025e-11	1.07250625407061e-09	-0.219095669909219	DOWN
LOC151579		9.99083526670951e-07	1.66478930547438e-05	-0.219285537925336	DOWN
MNDA		0.000365849338333054	0.00276991407211386	-0.21939686319122	DOWN
WDR75		7.7888545842306e-09	2.75584394285356e-07	-0.219490139770462	DOWN
PSMD6		1.7327913113195e-11	1.62214536612795e-09	-0.219840313542395	DOWN
ZCCHC17		2.46231059236764e-09	1.0489274752989e-07	-0.219905072382961	DOWN
HBXIP		8.872599826466e-10	4.46295081942817e-08	-0.22066157304449	DOWN
UBLCP1		1.15181639917574e-07	2.61481720818454e-06	-0.221209090671437	DOWN
CWF19L2		1.20969971497569e-10	8.25688962416695e-09	-0.221335806708088	DOWN
USP16		7.41610184254873e-12	8.36592141326177e-10	-0.221362086401069	DOWN
SLC38A2		1.23524609463184e-05	0.000146260298451335	-0.221620989691358	DOWN
CASP4		4.85553042977836e-07	8.98489745485617e-06	-0.221629000861878	DOWN
GBP1		0.00138933417559634	0.00873143093432469	-0.222048584293859	DOWN
NDUFA8		2.99457254378317e-09	1.23450566288896e-07	-0.222601242039842	DOWN
CD3G		2.88093578628383e-05	0.000302818361536056	-0.222802920005391	DOWN
UTP6		5.63280323281393e-07	1.02335584878636e-05	-0.222950336022951	DOWN
LOC649150		5.2951054384288e-05	0.000516876675327585	-0.223139214389331	DOWN
TMEM66		3.31556590330026e-05	0.000343943718041086	-0.223295273470823	DOWN
HEBP2		0.000464415422343927	0.00340432414404965	-0.223306374083078	DOWN
ATP5H		3.33062588196334e-09	1.34628192509166e-07	-0.223620399311478	DOWN
UBE2N		5.3524113124667e-07	9.79676587884689e-06	-0.224027923146606	DOWN
GTF2A2		4.45551936783642e-14	1.69190503769349e-11	-0.224052928664937	DOWN
STX8		2.63534023638161e-11	2.25560025755824e-09	-0.224196988598548	DOWN
FAM107B		6.48147229369807e-07	1.15268452843268e-05	-0.225264719412545	DOWN
C1ORF119		3.98870215675591e-07	7.61071470971664e-06	-0.22589338510841	DOWN
SEC11C		8.84895584635167e-12	9.50504775193176e-10	-0.226457778901731	DOWN
SUZ12		0.000375700139822241	0.00283177284588969	-0.226692512406736	DOWN
LYPLAL1		1.52519792463894e-14	8.9393176622153e-12	-0.226848084101098	DOWN
TMEM60		8.82030231291434e-11	6.25800449101272e-09	-0.22711368868505	DOWN
GNG2		1.29446779630141e-07	2.86019150525562e-06	-0.22733532200775	DOWN
VAMP8		0.000638353919737462	0.00449951896210241	-0.22832139966691	DOWN
HSDL2		9.47781439624783e-10	4.72331522989349e-08	-0.228512439600186	DOWN
SERINC1		5.96960308270613e-07	1.0722616170076e-05	-0.228890227424735	DOWN
HS.407903		0.000399869675239581	0.00298805053052504	-0.229107653842654	DOWN
ZFP36L1		0.0100196362696568	0.0447028650448813	-0.22910988709693	DOWN
AGTPBP1		1.87922564789379e-08	5.6295336325405e-07	-0.229308786813936	DOWN
NFE2L2		2.43297573500392e-06	3.64419215508004e-05	-0.229798114569666	DOWN
HSPC152		1.79973953528422e-06	2.79026898279458e-05	-0.229890838253274	DOWN
AIM2		1.48320925012391e-09	6.81240282667647e-08	-0.230305230094578	DOWN
MRPL32		3.35615399990238e-12	4.39248873744505e-10	-0.230721836629724	DOWN
DNAJC15		7.87180170168332e-13	1.48413738237122e-10	-0.230852850494693	DOWN
TFAM		6.81610138082304e-08	1.67366948386494e-06	-0.230886467756426	DOWN
BIRC2		9.49726112778314e-07	1.59238592827215e-05	-0.231131484832121	DOWN
SFRS6		1.03251368225002e-06	1.71202960560533e-05	-0.231813071380365	DOWN
TP53INP1		1.16908732430368e-06	1.90754213747656e-05	-0.231970096643831	DOWN
NAP1L1		2.88439918299723e-08	8.05034020422238e-07	-0.232224621250952	DOWN
LOC730432		1.74130570663651e-05	0.000196350243231397	-0.232435706080059	DOWN
RAB21		5.50015903619117e-09	2.05672382489251e-07	-0.232991363310228	DOWN
TM2D3		3.00794039514234e-10	1.82240631445916e-08	-0.233481216938914	DOWN
NGDN		8.80098275282026e-14	2.8248011428427e-11	-0.233607390005883	DOWN
SLC30A9		2.00009347021691e-11	1.80954765270195e-09	-0.233747091475065	DOWN
ABCE1		5.47143231340639e-11	4.25116099716858e-09	-0.2337614933937	DOWN
HMG1L1		1.49584645282111e-11	1.44033986480393e-09	-0.233788351022797	DOWN
C7ORF23		5.14086198574325e-06	6.88196524317893e-05	-0.233939711431541	DOWN
RPS13		2.43841044958845e-05	0.000263178479308864	-0.233980593102745	DOWN
VCPIP1		1.0641156697996e-07	2.44792001480093e-06	-0.234034215037067	DOWN
MST4		1.47650717002378e-08	4.64505365356024e-07	-0.23433331156815	DOWN
CCDC14		8.91682987155023e-09	3.08609307017799e-07	-0.234418300617147	DOWN
COQ5		2.04194560460739e-07	4.27429312467546e-06	-0.234548707689036	DOWN
MRPL50		3.28948519309181e-13	7.64550088715072e-11	-0.234630240916354	DOWN
MRPL36		2.95294540786755e-09	1.22107915861222e-07	-0.234832966272144	DOWN
TBC1D15		3.5580171834888e-09	1.42537446187283e-07	-0.235136724852101	DOWN
SH3BGRL		5.98950229779605e-06	7.8695405190487e-05	-0.236043551274376	DOWN
C20ORF52		2.28535654659672e-06	3.43836483553539e-05	-0.236200415209607	DOWN
C19ORF43		0.000141331142752544	0.00122956726032634	-0.236769560004177	DOWN
LMBRD1		2.31988870982532e-05	0.000252000481489124	-0.237279995450248	DOWN
GNAI3		1.07378987010305e-07	2.4659666684709e-06	-0.237443302189588	DOWN
SACM1L		2.81866528106711e-06	4.12338766374663e-05	-0.237458732859727	DOWN
USP38		5.656744241211e-09	2.10942574671217e-07	-0.237723967929451	DOWN
LOC645317		2.19973908259504e-09	9.62850711798869e-08	-0.237814400990848	DOWN
MRPL17		3.32725204500696e-12	4.37590450660647e-10	-0.238301220236924	DOWN
RPS10		0.000323802428032177	0.00249002774163592	-0.238680254409317	DOWN
MFSD1		4.43675704098105e-06	6.04749274933722e-05	-0.238766664215802	DOWN
COMMD8		5.68184869174697e-11	4.36433967459231e-09	-0.23947462682421	DOWN
LOC646849		3.61439589067246e-13	8.03010689534032e-11	-0.239546603261359	DOWN
MTHFS		4.71729138592393e-07	8.75915241431783e-06	-0.239781943560491	DOWN
SP3		5.11070837203096e-08	1.31730218373161e-06	-0.240438684565271	DOWN
NARS		1.77121769434317e-05	0.000199057108200026	-0.240580964276422	DOWN
ZMPSTE24		3.09642463580296e-06	4.46192969566455e-05	-0.240755093541509	DOWN
ENSA		1.67102900940666e-16	6.43608758894472e-13	-0.241542286451702	DOWN
LSM7		4.9850117712543e-07	9.21173754329887e-06	-0.241651170512471	DOWN
RPAIN		2.92069976510555e-08	8.11803983165059e-07	-0.242004996455906	DOWN
CDV3		1.14452039007788e-09	5.48089062822199e-08	-0.242080579730089	DOWN
CETN2		3.48262103306907e-10	2.05459399721171e-08	-0.242117855510401	DOWN
EEF1E1		8.7104092198481e-12	9.47087886496263e-10	-0.242262159944385	DOWN
BXDC2		1.44572844632507e-15	2.29284027302178e-12	-0.242412445014757	DOWN
ARPC5		0.00225678568639093	0.013059712146552	-0.242574104525815	DOWN
LOC649946		1.08594708928724e-06	1.79071678741733e-05	-0.242824263583568	DOWN
ACTR2		9.56063441994081e-05	0.000870237220108116	-0.242841683226098	DOWN
NUCB2		1.85245144880575e-13	4.75656604869066e-11	-0.243046997126104	DOWN
TAF7		7.64256820933693e-09	2.71120107226227e-07	-0.243395338682637	DOWN
VPS26A		1.12877898861365e-06	1.8568035577799e-05	-0.243402984789364	DOWN
CLK1		3.55405553999506e-05	0.000366007988593609	-0.243491816174853	DOWN
C1ORF59		4.49312604393607e-07	8.39754711417666e-06	-0.243701917196143	DOWN
MKLN1		7.92918092711475e-08	1.91215247742344e-06	-0.243886559290043	DOWN
RPL12		3.79261312594303e-06	5.29948863750521e-05	-0.243912612579781	DOWN
GNG10		1.56530287581661e-05	0.000179202254075973	-0.244410348802065	DOWN
NDUFB5		1.39780310257274e-06	2.23524136705004e-05	-0.244446656899635	DOWN
PSIP1		1.37934779157881e-08	4.3983881682683e-07	-0.244636082781154	DOWN
PTMA		5.52040712827476e-07	1.00496756641064e-05	-0.245125940935865	DOWN
NME1		3.32703291345245e-15	3.46779413890624e-12	-0.245962022983689	DOWN
PSMA2		3.05216676795419e-14	1.54301370534389e-11	-0.246495648045215	DOWN
RPS6KB1		1.06638273385573e-08	3.57596329446322e-07	-0.246761793687808	DOWN
PPP1R2		3.4903681340337e-08	9.43869761902533e-07	-0.247106896551449	DOWN
CD55		6.96350728560596e-05	0.000658055099639756	-0.247276442645141	DOWN
ZNF816A		1.12614026258652e-09	5.41209761490112e-08	-0.247608803924342	DOWN
NUP88		3.12163137777312e-09	1.27712145032081e-07	-0.247729434291038	DOWN
TBK1		2.22839369626816e-08	6.4532462347031e-07	-0.247789422965365	DOWN
C20ORF111		3.24634418967117e-08	8.88575489317e-07	-0.248214172188552	DOWN
C6ORF115		1.83804429035498e-10	1.19699304618987e-08	-0.248555749716038	DOWN
USO1		3.46694206864543e-09	1.39302869020491e-07	-0.248588348262464	DOWN
TMED5		2.08415865688616e-05	0.000230082071824174	-0.248613145282917	DOWN
GZMK		0.0103709240998589	0.0460036993511509	-0.249038194540928	DOWN
C6ORF111		2.18351627634636e-08	6.35742789703824e-07	-0.249161551609051	DOWN
NSMCE4A		3.10393449563257e-09	1.27181121484422e-07	-0.249268653503631	DOWN
NAMPT		0.00227559077366014	0.0131544174203797	-0.249702428810506	DOWN
RABEP1		4.84476406409251e-07	8.97407763121344e-06	-0.249842542212187	DOWN
BCLAF1		4.3244296643884e-09	1.67998484411492e-07	-0.249950711438837	DOWN
CHD1		2.19588099013652e-08	6.38335996240618e-07	-0.249993931669808	DOWN
NUP37		2.3699229320948e-11	2.06625623825574e-09	-0.250119304326779	DOWN
FAM120A		2.63887250505612e-05	0.000281100915088179	-0.250154180471119	DOWN
LOC347376		0.00288137127891797	0.0159713509561898	-0.250961907774375	DOWN
GMFB		2.08224962438289e-06	3.16814515366745e-05	-0.252227922210437	DOWN
LOC728973		9.66731109524327e-09	3.29507426597793e-07	-0.253118917562586	DOWN
HDAC2		1.06014168313657e-07	2.4408607958194e-06	-0.253630601778349	DOWN
POLB		2.40211352598409e-08	6.85326801841872e-07	-0.254077494486079	DOWN
IAH1		5.86571183874671e-08	1.47937751996679e-06	-0.254375658778329	DOWN
NDUFAF2		1.84405606652511e-12	2.76208864497686e-10	-0.254417615730834	DOWN
VPS36		1.13191843573422e-08	3.74909741349265e-07	-0.254786143683226	DOWN
DYNLT3		4.98181651543007e-12	5.94563854141751e-10	-0.254844554033248	DOWN
PDCD10		6.80995962786335e-14	2.35388873752338e-11	-0.254926705198781	DOWN
MTIF3		8.99624590443529e-10	4.51300951763166e-08	-0.255180889049667	DOWN
C2ORF25		2.40207695932921e-09	1.02885122604918e-07	-0.255772466811768	DOWN
H3F3B		9.37392607110983e-08	2.19765583307123e-06	-0.255874926465461	DOWN
LOC388789		2.5022654417723e-12	3.42454713581843e-10	-0.256135659659423	DOWN
LOC731985		3.86586845272017e-05	0.000394438005886229	-0.256490950715815	DOWN
ETFA		5.1344532378266e-09	1.94697600203998e-07	-0.25712035688481	DOWN
EML4		9.00425925994321e-09	3.10837175297476e-07	-0.257606883949846	DOWN
FCGR1B		0.000606874220336684	0.00430463979334315	-0.257632272574535	DOWN
ZBTB33		3.16525806354766e-06	4.54411728707713e-05	-0.257687603894849	DOWN
LOC646630		2.19715813401318e-08	6.38335996240618e-07	-0.257863686148603	DOWN
RPS4X		1.5313078972169e-05	0.000176057962545266	-0.258214657528972	DOWN
XIST		0.00111718245772369	0.00723699092808466	-0.258452089177643	DOWN
LOC645058		1.99569362401749e-09	8.83512246258384e-08	-0.25860892851423	DOWN
RAB10		9.85118404469174e-06	0.000120397902551647	-0.259100474871069	DOWN
UBE2V2		1.99635829810781e-12	2.90939546352891e-10	-0.25941412266295	DOWN
UBXD2		1.75549717408203e-06	2.731099787099e-05	-0.261074014296026	DOWN
ARL8B		1.23874755253783e-08	4.03843685175001e-07	-0.261141416252132	DOWN
CRBN		5.47973633369958e-07	9.98969839237392e-06	-0.261152516278869	DOWN
ACADM		1.72662741966496e-11	1.62200703350477e-09	-0.261781586171754	DOWN
MTPN		1.91832137796016e-05	0.000213718440790016	-0.262090605553004	DOWN
LOC728481		0.00206443312643212	0.0121156250591503	-0.262365467652357	DOWN
ANKRD49		5.43703098045131e-09	2.0359415592215e-07	-0.263853193178988	DOWN
C12ORF35		7.7275476098042e-07	1.34762232281973e-05	-0.264861008445274	DOWN
ZNF22		7.08324396392617e-09	2.55309278758574e-07	-0.264880692067337	DOWN
GNA13		2.32648324722373e-07	4.76990987288205e-06	-0.264965944524727	DOWN
MRPS33		1.22355699369875e-13	3.66536890079022e-11	-0.265050220915808	DOWN
BAZ2B		2.12367184523775e-05	0.000233794677907125	-0.265246753146707	DOWN
TMEM14B		3.65232471669758e-07	7.06574499541795e-06	-0.2658101358153	DOWN
CMPK1		1.36911003240769e-08	4.3787159648569e-07	-0.265856913234614	DOWN
PRICKLE4		1.75115561108039e-08	5.31078812489745e-07	-0.265928454409202	DOWN
HSPA8		1.22883705000752e-07	2.74033711375125e-06	-0.266287784846204	DOWN
RDH14		5.01701250417557e-11	3.94354735058535e-09	-0.266458507525714	DOWN
C14ORF106		2.33273377915426e-07	4.7758046792033e-06	-0.26645877801819	DOWN
CHCHD2		2.70340331358239e-05	0.000287180680604787	-0.266653120939573	DOWN
UBL5		6.6470364240982e-10	3.54171440770971e-08	-0.267029654080959	DOWN
HS.137971		1.0499111850098e-07	2.4215076301253e-06	-0.267156233704151	DOWN
SDPR		2.98370060075145e-06	4.32724862274663e-05	-0.26718906609138	DOWN
RALA		5.85172205410596e-08	1.47723107023175e-06	-0.267770334751065	DOWN
CHCHD9		3.28112099512878e-09	1.33026019773936e-07	-0.267846773323955	DOWN
OSBPL8		1.31365027779922e-08	4.24668167143222e-07	-0.268827516133456	DOWN
LOC644039		0.00149196144258341	0.00926838074965241	-0.268840467726655	DOWN
C6ORF130		6.8856476712947e-13	1.30735173849138e-10	-0.26906725134952	DOWN
RPL32		2.17468217319934e-11	1.92867125235617e-09	-0.269076521700997	DOWN
GPR65		6.89131594704836e-10	3.65741671748762e-08	-0.269760331282706	DOWN
GNL3		2.95750775954679e-13	6.9336840613166e-11	-0.26996316839113	DOWN
MATR3		3.8873174794577e-10	2.25389175405718e-08	-0.270226183135335	DOWN
LRMP		8.40919078395173e-08	2.01171422117234e-06	-0.270261450093834	DOWN
C17ORF61		3.04180871484254e-06	4.39261943014835e-05	-0.270415518349575	DOWN
CLDND1		1.53378815256005e-08	4.79171058878001e-07	-0.271485210758851	DOWN
PIGY		9.27635069539353e-07	1.56214672766087e-05	-0.271821738391203	DOWN
PTRH2		3.3609513168707e-14	1.55909741924649e-11	-0.27223827842267	DOWN
BTF3		3.99103344949271e-08	1.05870000630693e-06	-0.272396499657576	DOWN
PTPN4		2.86433686498583e-07	5.71193685036116e-06	-0.272617093376713	DOWN
OBFC2A		2.96724917006786e-06	4.30993713571343e-05	-0.273298942986958	DOWN
GBP5		0.000433739371968893	0.00320384855004201	-0.273521106755732	DOWN
