	GSM1539119	GSM1539120	GSM1539121	GSM1539122	GSM1539123	GSM1539124	GSM1539125	GSM1539126	GSM1539127	GSM1539128	GSM1539129	GSM1539130	GSM1539131	GSM1539132	GSM1539133	GSM1539134	GSM1539135	GSM1539136	GSM1539137	GSM1539138	GSM1539139	GSM1539140	GSM1539141	GSM1539142	GSM1539143	GSM1539144	GSM1539145	GSM1539146	GSM1539147	GSM1539148	GSM1539149	GSM1539150	GSM1539151	GSM1539152	GSM1539153	GSM1539154	GSM1539155	GSM1539156	GSM1539157	GSM1539158	GSM1539159	GSM1539160	GSM1539161	GSM1539162	GSM1539163	GSM1539164	GSM1539165	GSM1539166	GSM1539167	GSM1539168	GSM1539169	GSM1539170	GSM1539171	GSM1539172	GSM1539173	GSM1539174	GSM1539175	GSM1539176	GSM1539177	GSM1539178	GSM1539179	GSM1539180	GSM1539181	GSM1539182	GSM1539183	GSM1539184	GSM1539185	GSM1539331	GSM1539332	GSM1539333	GSM1539334	GSM1539335	GSM1539336	GSM1539337	GSM1539338	GSM1539339	GSM1539340	GSM1539341	GSM1539342	GSM1539343	GSM1539344	GSM1539345	GSM1539346	GSM1539347	GSM1539348	GSM1539349	GSM1539350	GSM1539351	GSM1539352	GSM1539353	GSM1539354	GSM1539355	GSM1539356	GSM1539357	GSM1539358	GSM1539359	GSM1539360	GSM1539361	GSM1539362	GSM1539363	GSM1539364	GSM1539365	GSM1539366	GSM1539367	GSM1539080	GSM1539081	GSM1539082	GSM1539083	GSM1539084	GSM1539085	GSM1539086	GSM1539087	GSM1539088	GSM1539089	GSM1539090	GSM1539091	GSM1539092	GSM1539093	GSM1539094	GSM1539095	GSM1539096	GSM1539097	GSM1539098	GSM1539099	GSM1539100	GSM1539101	GSM1539102	GSM1539103	GSM1539104	GSM1539105	GSM1539106	GSM1539107	GSM1539108	GSM1539109	GSM1539110	GSM1539111	GSM1539112	GSM1539113	GSM1539114	GSM1539115	GSM1539116	GSM1539117	GSM1539118	GSM1539368	GSM1539369	GSM1539370	GSM1539371	GSM1539372	GSM1539373	GSM1539374	GSM1539375	GSM1539376	GSM1539377	GSM1539378	GSM1539379	GSM1539380	GSM1539381	GSM1539382	GSM1539383	GSM1539384	GSM1539385	GSM1539386	GSM1539387	GSM1539388	GSM1539389	GSM1539390	GSM1539391	GSM1539392	GSM1539393	GSM1539394	GSM1539395	GSM1539396	GSM1539397	GSM1539398	GSM1539399	GSM1539400	GSM1539401	GSM1539402	GSM1539403	GSM1539404	GSM1539405	GSM1539406	GSM1539407	GSM1539408
ABCA7	7.83366149725316	7.97653366964751	7.72813857032637	7.81673882778351	7.64458530439309	7.95491715368656	7.93151811619105	8.00045948320773	7.8772815694688	8.13986767622976	7.84027998856162	8.04354286615285	8.14081659372349	7.93398118963247	7.91204703780766	8.04594757561383	8.41369895518594	8.13399493564914	7.87689429236589	8.00712204568089	8.01006536991523	7.85643535748332	8.17884750137462	8.06115994193456	8.1220326311464	8.31869771743195	8.26953523517674	7.97787199617272	8.44670734072574	8.15020669119229	8.58820946137731	7.84017259919924	8.21911298717985	8.3330526693145	8.42445315417611	8.59810267971815	9.06887611272609	8.06350369938085	8.2523435862193	7.99805075901565	7.90280108892611	7.88451723812438	7.95319002231593	7.93767521335795	8.02368757204504	7.65103014245197	7.98723541355879	7.97875516313567	8.27231703988554	8.00773389450451	7.97075221602404	7.83855228972464	8.04564064299006	8.02078177069664	7.9132290641683	8.28270305190253	7.82952795377493	8.34378027570471	8.08491771588861	8.25968921262153	8.60740912998747	8.23069413161632	8.2658861965985	8.23021734506683	8.30885755009588	7.64730638242853	8.50983162143882	8.10537981559886	8.13378996795176	7.95700096524806	7.83346630064182	8.23126893329324	7.66404690644066	7.88388567629237	7.90949491810301	8.08627337748508	8.24667317005095	7.9556636005981	7.8359912052554	8.03915093710241	7.82806535489064	7.79249688226152	8.00520076890296	7.94951788869293	7.89879299074259	8.33217066832482	7.78297904422554	8.30405190147681	8.12263687901502	8.23421131662617	7.94634881247921	8.19266506619749	8.47787139776175	7.88039833644354	7.96132229588674	8.21657107025148	8.26118800818741	8.08115001110746	7.63992205202569	7.89399473704015	8.09334606073101	8.23815949396701	7.99566474716156	8.3365460928281	8.15929151811527	9.07335856239667	8.07861213552825	8.48352769315756	8.59457722373538	8.35769584861675	8.23416061742209	8.02995270581736	8.22554272836928	8.20309575402405	7.97597604201404	8.13403585594311	8.18369458590365	8.17765735211833	8.16767432403861	8.13274111038572	8.17526929984338	7.92105072233792	8.31176720926826	8.27495618185729	8.69939320839566	8.28053854701215	8.02253328138944	8.13406125507441	8.43743569982483	8.05164153659503	8.4175272400273	8.61961858953556	7.97313003346399	8.46007417369834	8.2463885962618	8.21729196775309	8.25807956408532	8.22658070796238	8.28265246301908	8.87201075913191	8.52425605874756	8.84096862263146	8.05092664305291	8.24630111200476	8.42241534368968	8.22410664610366	8.48842111152812	8.30752312921313	8.37149673939811	8.2173701073761	8.19665460981419	8.23548033750597	8.39434054612057	8.26247342154491	8.1376602074756	8.388702181669	8.3579389716407	8.00585013887686	8.29210134573957	8.40710481837654	7.63289390947286	8.29687795993044	8.28864742160097	8.32054375865196	7.9412426910674	8.50531975628228	8.42105975335218	8.60921460478427	8.52117761345781	8.27660028373348	8.4415959336236	8.13192599847019	8.33549307680497	8.05345285130676	8.15681039891022	8.38501245748115	8.07193442036278	8.24485332854232	7.94679274740972	8.45132004365613	8.32421798065633	8.30736239922762	8.38830539454882	8.30512649702771
ABCE1	8.51473444729242	8.46172266796629	8.44145886885757	8.5039135914015	8.45756503892428	8.28796766416953	8.39459896549707	8.12043879693862	8.47473666589176	8.27889539253318	8.40794462334776	8.31091582339854	8.00802047577042	8.16973486179947	8.24756491827951	8.41978212092685	8.15840617816558	8.0905914224797	8.28837663954145	7.91399800304359	8.20781670492554	8.40479939099916	8.33686581767474	8.34844180689898	7.84674374233293	8.16833150415533	8.09557790846515	8.57949597091611	8.05153978624521	8.01166652017526	7.8111139359759	8.24093880124582	8.21660541353631	8.25396849160907	8.00194381428638	7.87176063845165	7.85656323356515	8.01566565914754	8.20113845018476	7.94740100729761	8.13777189200326	8.33114803139664	8.3348225394694	8.2705722472889	8.22514204984191	8.1987834584077	8.25767085417101	8.28758459033246	8.09647749594738	8.48778349567074	8.25554474074339	8.27765620710412	7.62960143761357	7.94029023631778	8.05030298240299	8.01117217073875	8.54134888589497	8.21557527001803	8.45920929797141	8.33255484460949	7.81735752076221	7.66825977210482	8.22070269982834	8.45354283579995	8.34881308328697	8.09731791652702	7.80500701549191	7.77487855285532	7.81834337435805	8.32437442465587	8.03091044816591	7.66217184767794	8.4056145244825	8.36406671452535	8.15107182174709	8.36611850243257	8.08621952455198	8.4842215697217	8.39518414974192	8.53079342076325	8.76719279446432	8.55778254936832	8.05355742024084	8.59087877686336	8.57793702241168	8.06256139649406	7.80090518554182	7.95427643608478	8.01993379834871	7.92678023251052	7.88128380570169	8.00267352190323	7.8836355867003	8.0892682973647	8.2829082528273	7.97675458252048	8.01789867149841	8.05367391101503	8.54943545866131	8.33970028078587	8.06966277625423	7.99591099718749	8.32854499716947	8.09140420300199	7.92566519744	7.72828581455872	7.92744541101127	7.59931257063567	7.68463210912483	7.72307925632391	7.93994822682079	7.83853018256235	8.0672269101709	7.89364210034241	7.89555997906934	8.13457505620247	8.08593607110508	8.42081544917308	8.24926045044533	7.80750909489791	7.88277205765905	8.16667176245594	7.90804686160957	8.07214715848689	7.66193648513459	8.0684369846672	7.84365894404488	8.09370227719966	7.9625343644073	8.13243282395229	7.84680502473797	7.71710181045353	8.10602717544407	7.66314626975656	7.76296223863985	7.91959898903535	8.40057211900312	8.53832563411361	7.77323490484798	7.61228261987466	7.82150368026178	7.90653799518561	7.98947498568205	8.09336077170072	7.71987917921329	8.20074669590147	7.9670798754843	7.85343182207157	7.77951925327465	7.95473538248217	7.9049751100551	8.13980677280907	7.61580830256114	8.27344948828965	8.24401708490777	8.01453963781214	8.19310884409557	7.68029005859823	7.94965660472021	8.0516138336774	8.07050638623907	8.07337559253582	7.81921202897718	7.79398031247266	8.41592940147494	8.00588675465425	7.74229368885333	7.76307180503646	7.54166425416425	7.66113184435882	8.1707706273349	7.92888738396123	7.80521560920922	7.83129339906773	8.01267383118796	7.92740550744535	7.93941123577391	8.29002880600046	7.78392071147669	8.19923558908552	8.0008510065728	8.32071734520296	7.78993573756607	7.95839449539749
ABTB1	10.6632930987461	10.6629435590519	10.5081454737848	10.4467698343272	10.5327181240343	11.1440917968664	11.0302859337668	11.3152880669394	10.8916911921218	10.967744637061	10.515560166079	10.6682380553631	11.1303861032361	10.434503964896	10.9351078138932	10.5748797676612	11.2088280731903	11.3549065222056	10.7933522521232	11.0711760862535	10.6648216154105	10.6358914689521	10.9061896763099	10.6177456372625	11.5359736568912	10.8359199008627	11.4150267295872	10.5757435799574	11.1042105420127	10.9819740347276	10.9707066586688	10.8355572675217	10.869980930034	11.3865791990121	11.2907061522192	11.5459149966674	11.4156038122993	10.8166283699324	11.09471103503	11.2665017411842	10.8010243324036	10.6850347235789	10.9013498096498	10.7933439013837	10.7166161084637	10.4271564974544	10.7826044309276	11.1400117895662	11.2570351440277	10.6003043439859	10.9332515366666	10.7886282982296	11.3639761035707	11.4045832878369	10.9622690752916	10.9267444323839	10.4998260878979	10.5098728849393	10.1467947547233	10.9877872420886	11.3116239350797	11.4853744367933	11.2578171546416	10.7683170925024	10.8768923731029	11.7538400227065	11.4309557414334	10.9575754624528	11.161495195115	11.2387600730516	11.2781209419205	11.5007026229362	10.7288987379778	10.4317187418182	11.21571368797	11.1161299786816	11.182900482464	10.6183269352029	10.7428424412333	10.4183686359441	10.5093598587243	10.7177629210357	11.2161504214441	10.4597220697407	10.5934660193277	11.3169047691274	11.6737707275639	11.3546030565725	10.6697761346976	11.0093086895198	11.2061582886794	11.4991157225466	11.11554343927	11.2595764347486	10.6567701414276	11.2296505940274	11.4261336499308	10.9996404167415	10.7245609967856	10.9375037353027	11.176670467402	11.6714328040133	10.9135074678761	11.2113028124514	11.2658877790257	11.4216884612999	10.9462464755016	11.4353899095372	11.4590956231276	11.298749102475	10.7018754421595	11.1469879078553	10.8194645341651	11.2445296686889	11.3851562976429	10.8581832321342	11.0953310089647	10.849914770339	11.1209578954975	11.3555589216082	11.2702922271645	10.8843418561803	11.3759103001724	11.0428960120942	11.7529641730892	11.0070008638591	10.8910084297426	10.9060409077338	11.3181038130846	10.7017740463955	11.1970153420218	11.4479167047009	11.1441012489291	11.0995905061259	11.2757038632624	10.6705404480651	10.9826383306285	11.0062700393385	11.9753173701322	11.5085647494508	11.9003867899657	11.5259442536802	11.0003792743369	11.3884485271033	11.3703030374563	11.1353844911954	11.4805210310691	11.4916153308497	11.334351680379	11.2486494762785	11.3709519655994	11.5046922165233	11.2502337223787	11.0830951121159	10.6855838015586	11.2846129400503	11.0238183932713	11.6795363876449	11.474462481695	11.3453556492778	10.980334248158	10.8106653000163	11.3292637383217	11.5511154496727	10.0352741701621	11.3028739012036	11.4775707455339	11.2370031427379	11.5321278769023	12.1216062216164	10.8813672899077	11.4780844296701	11.2547747126191	11.2030944546788	11.1533722998976	11.3586281832887	10.7216974967296	11.0149091662772	11.5813634797226	11.2551904859021	11.114564665285	10.8856124730026	11.507899579797	11.4232420880467
ACADM	8.5859511457077	8.75078673449608	8.55299144350513	8.69118770455282	8.49440431736464	8.33397127935339	8.50635105027213	8.31687368001356	8.56632238175231	8.36307911154264	8.72417639007542	8.51517484625435	8.11483950579463	8.55632056065319	8.59895028621718	8.48440950852678	8.03175796359733	8.27251471481407	8.23534009771325	8.03874951715267	8.41811542156686	8.59982925624817	8.57645482780474	8.36242867194615	7.9012846986802	8.30220903682896	8.11316751430712	8.80443365944955	8.21653626464585	8.11133544710544	7.95396713018685	8.36637612616668	8.37795341071194	8.31096898155117	8.21209567423386	8.04324707380018	7.73943076829858	8.07056884266282	8.26552063155838	8.24152859047801	8.15070689910754	8.52916474718271	8.63792250324916	8.54911367845773	8.45224037626661	8.5789215974324	8.31219901020099	8.29783096460346	8.15402547468047	8.45898098648065	8.25592059242146	8.48063484956431	7.68374105591937	7.99796866857276	8.56785042182592	8.07241842860596	8.5969346507	8.41583814345034	8.78154486755448	8.53506174455456	7.88221662852729	7.81204405859123	8.40461607319571	8.59577590040653	8.67200412364966	8.17336792545797	7.89948934313494	7.9334438659798	8.04820105442369	8.35148225091599	8.10296332929463	7.99386533260888	8.469517379631	8.33838193788453	8.26620660563489	8.30152884391207	8.19786853120273	8.4439304370106	8.65514636812751	8.56955765043527	8.85669989595928	8.46779366597067	8.1395957585645	8.3613338243828	8.69040345712742	8.32192741196331	7.98557271026074	8.109519147941	8.45710898808834	8.17619964063057	8.15664524491885	8.17423461593912	8.06361227275698	8.29960113471291	8.37783126804452	8.04873585771073	8.09736643663163	8.04332199400816	8.59518142681281	8.35472621686723	8.15913839142804	8.2309939987338	8.52521197320415	8.20899305902477	7.9831807796709	7.84276048797815	8.01045909916766	7.76025831656868	7.73059964473099	7.86569211085419	7.88611609559635	7.94690105131556	8.21800766644357	7.96768199757735	8.02349032847664	8.20916392371126	8.15223600011705	8.4101264352683	8.22823460638561	7.99411374917017	8.03172464441282	8.3400323238604	8.12447781252943	8.13305475258981	7.74073636057618	8.2300416883187	7.78678803439631	7.91930759370357	8.07785081617302	8.21588329377039	7.92789714781325	7.89770826855629	8.08395527132507	7.83261589026853	8.03628878382331	8.08765693522899	8.54173730697277	8.73298543575277	7.87244316217675	7.77823110106632	7.90773049584317	8.0037642720684	8.4573014342352	8.13711301060238	7.79390249582046	8.13413231580634	7.9735466788503	7.87603938693284	7.82979930984845	7.95494873708833	8.04815428557253	8.12207475809419	7.82093523447444	8.40451417066661	8.22354476141843	8.11094559464152	8.20593706590748	7.63053908417242	7.8930023708102	8.12191937515748	8.34444342907554	8.14600934279433	7.95382727692816	7.88764575209131	8.60846671512306	8.02689432079006	7.83970685820513	7.94699785385006	7.84890559646592	7.69461417922023	8.29463053333628	7.86881463446829	7.9358409994638	7.934414730794	8.17152321975127	7.94593950498986	7.96617057383441	8.74456878972665	7.8350497272392	8.5695976145967	8.19604093935319	8.60718862034312	7.93524795696176	8.05694245952128
ACADVL	9.46245876427405	9.19738965196586	9.24862981568355	9.49132650745998	9.40028492987643	9.47004050086797	9.5217154545908	9.5704700609142	9.31803537868432	9.48646960688808	9.54023772877881	9.36971654839186	9.72165145241106	9.46194138174932	9.50090980704532	9.7284945583714	9.70598980702179	9.42036783096635	9.55304928384883	9.779131477295	9.48961587106833	9.35513371671964	9.68273236658995	9.60955235252455	9.8536304828347	9.75674361874579	9.75949382364354	9.81377141096472	9.68505607070545	9.88415787961156	10.090551503365	9.68748099020409	9.59568766448487	9.79132804015926	9.81729585169605	9.48819844327859	10.1589590339723	10.0967936382798	9.84671099990847	9.73301400582796	9.7670147256388	9.4323994888186	9.17857277173066	9.24988276809099	9.54410488428814	9.42054384836881	9.4520121309709	9.54264220689747	9.57031677214953	9.48484786381629	9.44350180992773	9.7406107486352	9.97282638351223	9.68604917397512	9.82944071583103	9.5011731508134	9.57614165613706	9.66620834417207	9.58008686917352	9.54591456960016	10.0014671507889	9.89912903042869	9.57232269040416	9.6101187849349	9.47813622234968	9.63699900025473	9.79684097004822	9.75005107657506	9.8339025010571	9.29619638339479	9.8867508084751	9.71601415962035	9.45921052490144	9.39997164633447	9.33724526925718	9.57229818245795	9.5885545857433	9.14502167672357	9.36499483205318	9.55061383231478	9.55722872932073	9.7501125662397	9.81116129030281	9.87187356409438	9.39498257072568	9.64530128803025	9.7308956121827	9.82617022610316	9.62758986775032	9.80782048919488	9.68460149604774	9.87963926155171	10.1619207479946	9.83743559825088	9.36057834232216	9.98289593279704	9.91228907521742	9.82780821272903	9.47108518252199	9.36712422514754	9.70958263465503	9.55934195307832	9.40602466330641	9.88963218098678	9.83969982960296	10.0747164069236	9.93567280367019	10.0330909382121	9.89759948594399	9.79685737261441	9.94618833374746	9.86593798682719	10.0877672726657	9.72382751198933	9.73733366854807	9.75686337284584	9.65399734528161	9.57691723067063	9.60015422473606	10.0387929538885	9.80180688154917	10.1057069606592	9.70438317716017	9.92330246021124	10.0308640485963	9.62717652562327	9.93953662195609	10.1461953310979	9.91983421787281	9.29522708365441	10.1684584568566	9.96421960489109	9.96287782721458	9.9673827285931	9.7813219157189	9.9545542503912	9.63802049760779	9.58496926229317	10.0036015565026	10.1248891925655	9.6918234419407	10.0805629172971	9.72172888887444	9.88752978677226	9.909000546005	9.61250327060576	9.86924484108213	9.88148432769122	9.79875951897038	9.49940254752606	9.79778239192351	9.342171277139	10.1223034009661	9.51345164084009	10.0038435026705	9.88950829296374	9.72512671344765	10.2931077631693	9.91722532442272	9.77459825603323	9.85832769392369	10.0093582288384	10.0203280499795	10.0809322565107	9.91973303269912	10.1662741094728	10.0437166515244	10.1561824764228	10.0068970393744	9.79446843704953	9.89186258912118	10.0572214617649	10.1481695865637	10.1627237458302	9.91345525505915	9.71332809717987	9.94915682341932	9.74194855680987	9.79331447197536	9.88496131516955	9.91532678811599	9.5754916326373	9.68324550291304	9.57876022423773
ACAT1	8.95750781519867	8.77477705599221	9.3071982386232	9.27497450048311	8.87694825654988	8.64973890100863	8.708605681603	8.68459502782359	8.69265291214543	8.80563459478184	9.17720390458466	8.62732926318136	8.26498635579105	9.24820150484467	8.9809711686335	9.05340567638753	8.69382715844612	8.67864934134361	9.02740219445119	8.21979681266157	8.82153575816086	8.873784021716	8.77156321259247	8.7561475687653	8.34592047277286	8.41572518797233	8.23677686385204	8.74726515823765	8.35962075321926	8.29554606263593	8.09542501540409	8.39792238874751	8.31775227050368	8.39229335926561	8.19577656860845	8.10567725309448	8.31393908971362	8.2089619494819	8.34549520304585	7.98892274322121	8.31835815306372	8.95164256507937	8.739083056381	8.92248217921444	8.71645507360936	9.07884120984601	9.07842660408825	8.87031030040523	8.22651292706753	8.86197797305888	9.06442142329695	9.20147577137212	7.6170673913035	8.21979681266157	8.313333837028	8.03884858846687	8.67599835369535	8.39590779227749	9.0003103457975	8.59336108025968	8.11906050253766	7.9457565334865	8.16466481052854	8.65430919446143	8.5075556127355	8.26743545108693	8.19425884534816	8.26164022858816	8.400928749772	8.97493545845546	8.05552908438	8.24267136772932	9.01590608000101	9.03179500884756	8.82659592851963	8.77281976599443	8.18417603887311	8.71675711393074	8.92769724356869	8.55901462835558	9.37545272595331	9.05060900019102	8.14938621312047	8.98995447535887	9.23136725077754	8.45514547577512	8.12807915484097	8.34025931913803	8.57998127215236	8.18644185606557	8.28131208899509	8.08303681526672	8.016705214785	8.34322045457294	8.91779343217932	8.0379186013586	8.21699690203236	8.20778607050583	8.78956915589045	8.8983172407156	8.28340705649705	8.70887734675326	8.64199334336347	8.24702244294224	7.98145618222285	8.20340165388942	8.15000361042531	8.03651957846039	7.65741254449633	7.9204347776951	8.19106362484732	8.14338253721963	8.03910797348854	8.27763399453107	8.12193739887803	8.3828200605702	8.31217168744701	8.92178240473694	8.35397114141503	8.13979705088076	8.08232053218968	8.43526535563228	8.46862683168948	8.03766424793515	7.99762975090541	8.43479622604771	7.83953066243593	8.13948821686442	8.04674813177461	8.34255271252567	7.9572117642881	8.06484382707383	8.044142033651	8.57475013079212	7.94691113732797	8.28798352017212	9.0003103457975	8.75984863613735	7.95136965601083	7.93989463942182	7.83705466894842	8.14922279076245	8.47876441856886	8.04167128884694	8.04977628383239	8.497315795925	8.00645423716065	8.0563460907421	8.0479323751686	8.13510315756868	7.93926456242319	8.11906050253766	7.98328057442031	8.36529512248494	8.45895553292675	8.13035203393797	8.19999906943977	7.97104923092095	8.1519225634051	8.18148818750864	8.65599220037629	8.1831814892102	8.17478722583383	8.1315846421636	9.21532622952004	8.1282377748655	7.99878574892238	8.23586409669983	8.0178228631879	7.8306595015539	8.77060100611277	8.07010651063474	8.00106397722566	8.34615710630695	8.310807432263	8.00356100370852	8.14938621312047	8.56669744120608	7.85636321304231	8.50982909460607	8.11173542514879	8.4428625774712	8.12341653888172	8.34443610733801
ACBD3	8.58462605135678	8.80248339460804	8.28459761859466	8.76742047248912	8.4490896836975	8.55303125413683	8.22153800516844	8.4000470478106	8.61494173777722	8.83089694648099	8.68399240131816	8.71008446225616	8.07119343465505	8.30341574966232	8.44563972443635	8.80464868578872	8.0544740942529	8.04831984272848	8.25750540580533	8.32365497196345	8.44380698956266	8.67540916703447	8.61076969671979	8.51437545962186	8.26368404209289	8.32082591455753	8.29949537842771	8.72450034442404	8.07202115147083	8.19708901815424	7.98408570598653	8.43479622604771	8.42038710459178	8.50444971459402	8.26405661902362	8.11816597362055	8.00441024258368	8.22883465590207	8.69057722955279	8.5216806228154	8.27456600845897	8.78129957198883	8.62920438045231	8.67284653797705	8.45730130210661	8.39073208738692	8.20167820026429	8.3129393512432	8.30807491783748	8.36180698517528	8.23763891351483	8.1115962162579	7.77614177546143	8.1669664758321	8.41944583296147	8.28970559319811	8.63907350217859	8.52828579981189	8.71246989534403	8.68641486293656	8.13920351020023	7.74958320136165	8.67486409376018	8.61521676955169	8.87482548469767	8.10366882904951	7.91172573591995	7.87867075855336	8.18610564129973	8.36304950527988	8.19443549222072	7.99238102183187	8.45631370690525	8.47272337248883	8.44961288062651	8.48722411935858	8.12990327146085	8.63966504498545	8.74693757441557	8.62975770674735	8.85074188447336	8.56114621776973	8.1455020869561	8.57286414037349	8.6222893478497	8.43367413836464	8.13463535976045	8.14308616921146	8.29968748777759	8.06054694332203	8.10538615982158	8.14799445859759	8.0071920106356	8.04977628383239	8.24792584447877	8.07744440542784	8.21717481712334	8.17236674915557	8.30827394991704	8.54500263987172	8.29675425071293	8.41420858342406	8.55846283057854	8.1143990298733	8.05314180093539	8.23516916807467	7.99739644840187	7.61661000340616	7.91133622541557	7.81271833580572	8.04014085313425	7.96531804335288	8.13402605300078	7.94988657531564	8.03417865151791	8.36304950527988	8.00695466084898	8.41765310468291	8.49026486598942	7.84496516235617	8.0387126663037	8.28072346246425	8.13557133855293	8.19357241351796	7.80711885581731	8.43595259698598	8.06419721648091	8.11365710048869	8.24577761166291	8.32507642653889	8.12162022564961	8.03087246879997	8.29123239014944	8.03740578339147	8.19106362484732	8.23357370151708	8.53136372551853	9.05614467438106	7.81728054904164	7.85627579391805	8.28072346246425	8.00178110474333	8.33548039795062	8.44472504729429	7.88744191018175	8.43526535563228	8.28630054014078	8.19708901815424	8.09427746220788	8.3053592504207	8.20541078432793	8.04819369708239	7.92220631746879	8.50605660307719	8.34508995494515	8.17851061488278	8.54500263987172	7.88305276656797	8.23621838871364	8.14656118387937	8.37866457124532	8.13324865295374	8.19221783848448	7.92912377685461	8.42146625069629	7.88036207976024	8.11247897007954	7.98880094557548	7.80606060586185	7.91691666358801	8.47924519035817	7.95732310149258	7.9992678789356	8.11755619663601	8.1389102083382	8.3699789379655	8.21290745764602	8.50931683504624	7.93759777101556	8.31596026791268	8.06578723381278	8.59718280609558	7.98340114508093	8.33488204745222
ACTA2	8.99344256488169	8.27381004523842	9.29909736443518	8.70598141908613	9.67071323584531	9.31210428321157	8.77187878192601	8.24719551143386	9.47394923731593	8.61437033721439	9.31848278112095	9.11191173192643	8.49503515163779	9.04494456543115	9.03841223016417	8.50931683504624	8.88599774055452	9.39892389940293	9.11320063825323	9.40597900078996	8.76085181938292	8.10265414559931	8.82726415679296	8.93962642097358	9.52301206562633	9.62190505943872	8.59336108025968	8.31677119696434	8.53781228962403	8.43735425193349	9.50664003209738	9.01861357670469	9.17100126754266	9.06442142329695	9.44359741855539	9.71051371091307	9.13855781963926	9.18201611161625	8.43479622604771	9.37186188620159	9.70665931802368	8.54656447940004	8.78129957198883	8.93962642097358	8.67540916703447	9.54901825908816	9.15689955830469	9.26541530717796	8.61294999744778	8.41790519537631	9.56782601183995	9.1364754735299	8.86998899552704	9.00902008740225	8.55689564676922	9.02368689924244	9.18420596688173	9.33535569312282	8.99418955676631	8.71036705093388	9.42466051731915	8.63850994558055	9.06365547900886	9.20374200552983	9.06123492786774	9.61196086001082	9.41751581662306	9.64355981781351	9.13813213038171	8.69898254993361	9.32237395430278	9.60846972460776	9.0437822969213	9.22057221726182	8.54446087151864	9.39533343048517	9.02899821370021	8.32999357325491	8.44242277218666	8.95787131962584	9.21620535849745	8.2926126610564	9.08408516115214	8.84872360066601	9.02661330058776	9.05340567638753	9.76251002671472	8.56962436834079	9.99082844319431	9.327635196309	9.56396512365107	9.27224922687418	8.63680353476316	9.41905773174098	9.296738670706	8.40539887235656	8.54955869152906	8.40227185230122	8.83618228857869	8.8647443863718	9.48190959135727	8.94586345927089	8.62814105369849	8.41812316025495	8.46185478653144	9.56616759717937	8.67486409376018	9.28649095093502	8.60099220104748	8.78065070244653	9.23044199421081	9.53679989801929	9.21301783365979	9.28089058997154	8.88599774055452	9.23324813333695	9.52767316083043	9.36086189372856	8.57041003557294	9.51844558675473	9.66526836426569	9.51899859882556	8.93269004752707	9.26635553838992	9.80685905604156	9.13148023447706	10.3240028649911	10.0782302571216	9.63994045530601	9.09170882946312	9.23509015857194	8.93129799845029	8.61076969671979	9.53166377538476	9.07401539253739	9.79730641951791	9.01861357670469	8.97791398740748	9.67615332854853	9.58251672268505	8.94989118266348	9.155648872126	8.51408907005158	9.33345202057532	9.31210428321157	9.42776167409369	9.31210428321157	9.92141667855515	10.0089612576478	9.90544244641105	10.0903770479685	8.91323524939212	9.6416916709174	9.30917518215913	9.24728981898798	9.75651421509678	8.99568292901978	8.45609042247293	9.39330328084415	9.10658925273497	8.30361364331228	8.83525726161253	9.33968941710654	9.63994045530601	9.52714233511704	8.54574570264031	8.69805885168233	10.0025349744517	9.7187649280016	8.55662934084636	8.48624478303797	8.51983311272743	9.56451485254213	9.12431511157765	10.6718576034205	9.45059735669137	9.44137973946864	8.69571073379136	9.56616759717937	8.37405841933317	8.77574786120354	9.23552883950945	9.01590608000101	8.51931503031433
